Displacement,Force
0.000504715,154.683
0.00100027,154.415
0.00150791,154.168
0.00200245,153.929
0.00251001,153.745
0.0030045,296.555
0.00351198,451.192
0.00400645,452.952
0.00450093,455.69
0.00500841,458.78
0.00550288,459.043
0.00601037,585.971
0.00650484,755.402
0.00701233,753.402
0.0075068,758.542
0.00800127,763.815
0.00850876,766.413
0.00900323,851.315
0.00951072,1066.91
0.0100052,1061.82
0.0105127,1064.19
0.0110071,1068.15
0.0115016,1071.09
0.0120091,1137.35
0.0125036,1385.35
0.0130111,1367.07
0.0135055,1368.76
0.014013,1371.69
0.0145075,1375.87
0.015002,1414.6
0.0155094,1699.42
0.0160039,1672.77
0.0165114,1675.03
0.0170059,1676.4
0.0175004,1679.73
0.0180078,1707.43
0.0185023,2011.03
0.0190098,1975.83
0.0195043,1978.88
0.0200118,1976.92
0.0205062,1980.19
0.0210007,1998.06
0.0215082,2304.47
0.0220027,2274.24
0.0225101,2276.8
0.0230046,2273.29
0.0235121,2279.02
0.0240066,2295.62
0.024501,2577.34
0.0250085,2574.73
0.025503,2572.78
0.0260105,2571.78
0.026505,2579.39
0.0270124,2595.85
0.0275069,2840.19
0.0280014,2874.33
0.0285089,2868.35
0.0290033,2869.55
0.0295108,2878.72
0.0300053,2893.81
0.0305128,3089.02
0.0310073,3170.92
0.0315134,3165.3
0.032004,3166.5
0.0325071,3177.8
0.0330097,3191.48
0.0335118,3333.24
0.0340139,3471.42
0.0345029,3467.53
0.0350045,3465.23
0.035506,3476.48
0.0360075,3486.84
0.0365082,3579.03
0.0370083,3767.09
0.0375083,3760.6
0.038008,3759.78
0.0385076,3765.19
0.0390072,3776.59
0.0395058,3832.42
0.040004,4049.23
0.0405022,4050.97
0.0410127,4051.66
0.0415102,4053.0
0.0420076,4070.57
0.0425048,4105.74
0.0430015,4314.01
0.0435108,4345.28
0.0440071,4340.15
0.0445032,4342.46
0.0450121,4364.18
0.045508,4389.44
0.0460031,4556.14
0.0465109,4633.16
0.0470054,4629.98
0.0475119,4633.61
0.0480057,4657.77
0.0485121,4678.05
0.0490053,4792.91
0.0495109,4922.06
0.0500038,4926.59
0.050509,4929.94
0.0510013,4942.44
0.0515061,4964.28
0.0520106,5036.26
0.0525019,5202.22
0.0530056,5215.68
0.0535072,5214.49
0.0540088,5220.93
0.0545101,5248.97
0.0550091,5293.6
0.0555081,5464.83
0.0560069,5499.46
0.0565033,5496.79
0.0570121,5505.41
0.0575082,5537.05
0.0580022,5565.3
0.0585086,5699.63
0.0590024,5774.84
0.0595061,5780.33
0.0600094,5788.67
0.0605125,5805.93
0.0610022,5826.67
0.0615032,5910.89
0.0620041,6035.24
0.0625031,6051.16
0.0630015,6047.38
0.063512,6049.65
0.0640093,6073.62
0.0645052,6124.7
0.0650132,6271.65
0.0655082,6300.83
0.0660016,6290.56
0.0665068,6293.61
0.0670113,6317.08
0.0675025,6348.37
0.0680053,6470.92
0.0685072,6530.18
0.0690078,6529.89
0.0695079,6528.36
0.0700074,6535.0
0.0705056,6557.13
0.0710023,6638.07
0.0715051,6740.18
0.0720122,6752.03
0.0725127,6735.43
0.0730102,6734.46
0.0735061,6755.6
0.0740113,6805.17
0.0745047,6915.63
0.0750088,6940.92
0.0755116,6922.19
0.0760022,6918.45
0.0765016,6925.33
0.0770124,6954.3
0.0775035,7035.17
0.0780114,7086.6
0.0785042,7085.48
0.079006,7067.44
0.0795097,7059.88
0.0800113,7062.64
0.080509,7090.09
0.0810048,7091.5
0.0815109,7090.63
0.0820043,7083.18
0.0825075,7063.26
0.0830099,7037.58
0.0835105,7024.84
0.0840108,7019.0
0.0845101,7003.25
0.0850082,6980.28
0.0855109,6947.11
0.0860034,6907.65
0.0865037,6806.76
0.0870018,6729.05
0.0875038,6618.42
0.0880077,6493.75
0.088507,6430.0
0.0890021,6400.2
0.0895048,6360.51
0.0900054,6321.08
0.0905069,6281.81
0.0910025,6206.33
0.0915057,6200.55
0.0920023,6142.91
0.0925018,6091.85
0.0930031,6003.52
0.0935036,6021.17
0.0940045,6059.67
0.0945041,6025.15
0.0950015,5997.21
0.0955022,5928.44
0.0960058,5937.2
0.0965036,5955.94
0.0970031,5917.53
0.097506,5934.97
0.0980037,5899.18
0.0985053,5872.64
0.0990017,5876.24
0.0995034,5857.29
0.100001,5858.19
