Displacement,Force
0.000511,80.7848
0.0010063,80.6685
0.00150086,80.372
0.00200838,80.1299
0.00250288,79.8915
0.00301039,153.57
0.00350488,238.084
0.00401238,232.468
0.00450687,238.25
0.00500136,236.393
0.00550886,237.125
0.00600335,282.65
0.00651086,398.421
0.00700535,389.85
0.00751285,398.337
0.00800734,395.114
0.00850183,397.194
0.00900934,432.881
0.00950383,563.619
0.0100113,551.152
0.0105058,557.833
0.0110003,553.817
0.0115078,556.016
0.0120023,578.476
0.0125098,721.268
0.0130043,712.327
0.0135118,712.69
0.0140063,711.937
0.0145008,715.165
0.0150082,731.433
0.0155027,875.182
0.0160102,873.381
0.0165047,868.354
0.0170122,870.53
0.0175066,871.378
0.0180011,881.603
0.0185086,1023.45
0.0190031,1033.21
0.0195105,1021.52
0.020005,1023.95
0.0204995,1025.62
0.021007,1035.45
0.0215014,1164.22
0.0220089,1190.62
0.0225034,1174.19
0.0230109,1176.9
0.0235054,1182.75
0.0239998,1191.76
0.0245073,1302.84
0.0250018,1345.6
0.0255093,1328.37
0.0260038,1331.03
0.0265112,1340.25
0.0270057,1348.88
0.0275002,1432.12
0.0280077,1496.63
0.0285021,1484.62
0.0290096,1486.25
0.0295041,1493.0
0.0300116,1505.8
0.0305061,1559.16
0.0310003,1640.29
0.0315068,1640.06
0.0320126,1638.16
0.0325031,1640.49
0.0330062,1657.12
0.0335082,1686.73
0.03401,1779.97
0.0345117,1794.42
0.0350122,1787.93
0.0354999,1787.34
0.0360002,1805.46
0.0365,1824.59
0.0369996,1914.44
0.037512,1945.59
0.038011,1937.2
0.0385098,1935.13
0.0390084,1953.04
0.0395046,1972.21
0.0399997,2042.26
0.0405073,2087.81
0.0409998,2085.51
0.0415035,2084.65
0.0420072,2098.8
0.0425078,2121.59
0.0430074,2168.16
0.0435072,2226.4
0.0440048,2236.4
0.0445003,2238.04
0.0450085,2244.01
0.0455031,2266.49
0.0460083,2297.61
0.0465015,2361.2
0.0470065,2385.31
0.0475074,2387.63
0.0480083,2387.38
0.048511,2408.03
0.049009,2435.9
0.0495058,2493.38
0.0500046,2528.99
0.0505023,2535.17
0.0510059,2535.33
0.0515097,2550.85
0.0520048,2579.51
0.0525056,2621.6
0.0530065,2665.0
0.0535099,2680.16
0.0540075,2685.07
0.0545041,2691.81
0.0550115,2717.25
0.0555048,2748.34
0.0560085,2796.22
0.056503,2822.79
0.0570047,2832.52
0.0575031,2833.01
0.058002,2849.41
0.0584997,2878.59
0.0590059,2922.37
0.0595,2954.27
0.0600035,2965.56
0.060505,2963.85
0.061006,2969.28
0.0615062,2993.47
0.0620042,3026.02
0.0625014,3057.85
0.0630083,3072.49
0.0635015,3072.35
0.0640041,3066.75
0.0645046,3079.78
0.0650016,3106.21
0.0655061,3140.89
0.0660079,3163.65
0.0665086,3170.97
0.0670088,3164.26
0.0675078,3169.08
0.0680041,3192.76
0.0685092,3226.21
0.0690036,3250.37
0.0695081,3259.35
0.0700011,3255.84
0.0705039,3254.36
0.071005,3271.38
0.071505,3299.33
0.0720045,3327.85
0.0725039,3343.0
0.0730029,3344.62
0.073501,3337.8
0.0740088,3342.22
0.0745049,3361.13
0.0749999,3386.06
0.0755048,3404.03
0.0760093,3410.05
0.076503,3403.24
0.0770067,3399.56
0.07751,3406.67
0.0780023,3423.36
0.0785049,3440.94
0.0790071,3450.64
0.0795085,3447.48
0.0800091,3436.84
0.0805092,3426.57
0.0810087,3424.55
0.0815074,3432.36
0.0820053,3436.46
0.0825029,3432.38
0.0830002,3421.09
0.0835078,3411.01
0.0840039,3403.94
0.0845085,3399.06
0.0850097,3386.14
0.0855049,3373.62
0.0860072,3349.33
0.0865006,3316.72
0.0870024,3241.73
0.0875025,3178.87
0.0880042,3102.45
0.0885035,3078.95
0.0890059,3036.15
0.0895029,3052.01
0.0900014,3032.52
0.0905051,3028.67
0.0910051,3050.99
0.0915013,3026.14
0.0920036,2998.76
0.0925052,2962.33
0.093006,2952.42
0.0935009,2986.26
0.0940008,2995.88
0.0945022,2978.56
0.0950056,2979.45
0.0955039,2959.33
0.0960034,2945.95
0.0965026,2932.89
0.0970003,2936.69
0.0975031,2941.36
0.0980006,2942.29
0.0985051,2934.21
0.0990025,2920.21
0.0995005,2894.13
0.0999999,2905.91
