Displacement,Force
0.000504786,167.081
0.00100041,166.826
0.00150808,166.578
0.00200264,166.327
0.00251022,166.138
0.00300471,323.495
0.0035122,485.722
0.00400667,488.689
0.00450114,493.41
0.00500863,496.666
0.0055031,496.448
0.00601058,637.367
0.00650506,812.002
0.00701254,814.169
0.00750702,821.162
0.00800149,825.999
0.00850897,827.949
0.00900345,923.557
0.00951093,1146.25
0.0100054,1147.07
0.0105129,1149.92
0.0110074,1153.11
0.0115018,1156.25
0.0120093,1232.67
0.0125038,1488.88
0.0130113,1477.43
0.0135058,1477.59
0.0140002,1480.25
0.0145077,1486.24
0.0150022,1531.69
0.0155097,1829.2
0.0160041,1809.46
0.0165116,1809.07
0.0170061,1811.05
0.0175006,1817.43
0.0180081,1847.65
0.0185025,2169.85
0.01901,2137.9
0.0195045,2139.07
0.020012,2137.7
0.0205064,2142.9
0.0210009,2160.06
0.0215084,2491.39
0.0220029,2461.14
0.0225104,2462.92
0.0230048,2459.17
0.0235123,2466.68
0.0240068,2481.08
0.0245013,2794.07
0.0250087,2787.71
0.0255032,2784.72
0.0260107,2780.58
0.0265052,2790.59
0.0269997,2802.14
0.0275071,3083.38
0.0280016,3111.65
0.0285091,3101.43
0.0290036,3097.67
0.0295111,3110.34
0.0300055,3122.63
0.0305,3347.66
0.0310075,3429.38
0.031502,3419.02
0.0320094,3417.22
0.032502,3432.2
0.0330053,3446.33
0.0335074,3617.91
0.0340095,3750.62
0.0345116,3745.71
0.0350003,3742.19
0.0355016,3754.82
0.0360027,3767.38
0.0365035,3879.15
0.0370039,4072.25
0.0375041,4069.89
0.0380037,4063.89
0.0385027,4067.32
0.0390014,4082.84
0.0394999,4149.7
0.0400111,4387.56
0.0405095,4389.06
0.0410074,4382.3
0.0415049,4377.39
0.0420023,4400.88
0.0425124,4444.08
0.0430093,4682.84
0.0435063,4704.61
0.0440029,4691.5
0.0445113,4687.95
0.0450068,4714.41
0.0455019,4741.98
0.0460092,4949.24
0.0465038,5014.75
0.047011,5005.47
0.0475045,5003.37
0.0480104,5031.25
0.0485035,5055.22
0.0490092,5206.56
0.0495022,5328.93
0.0500078,5331.12
0.0505,5324.34
0.0510045,5341.9
0.0515089,5369.4
0.0520003,5455.96
0.0525042,5633.54
0.0530082,5645.85
0.0535113,5633.35
0.0540006,5641.23
0.0545025,5671.92
0.0550041,5721.93
0.0555056,5916.97
0.056007,5945.91
0.0565071,5931.46
0.057005,5934.26
0.0575008,5965.88
0.0580067,5999.69
0.0585022,6167.04
0.0590086,6232.7
0.0594999,6227.27
0.06,6220.65
0.0605105,6244.23
0.0610092,6271.07
0.0615083,6387.54
0.0620066,6503.64
0.0625037,6516.25
0.0630004,6500.25
0.063508,6514.26
0.0640023,6541.14
0.0645077,6612.26
0.0650009,6767.53
0.0655046,6793.96
0.0660112,6771.0
0.066507,6770.82
0.0670011,6796.72
0.0675069,6838.95
0.0680113,6992.58
0.0685013,7038.56
0.0689999,7028.39
0.0695089,7012.58
0.0700051,7028.14
0.070511,7055.68
0.0710047,7165.01
0.0715085,7250.16
0.072009,7260.05
0.0725085,7227.76
0.0730038,7229.37
0.0735095,7253.75
0.0740011,7319.73
0.0745013,7433.98
0.0750018,7455.29
0.0755015,7427.96
0.076011,7409.46
0.0765089,7422.56
0.0770069,7461.41
0.0775046,7566.85
0.0780013,7602.2
0.0785096,7596.08
0.0790058,7568.36
0.0795014,7554.66
0.0800067,7565.11
0.0805081,7612.72
0.0810093,7603.03
0.0815099,7594.57
0.082004,7582.82
0.0825044,7560.4
0.0830003,7539.32
0.0835019,7514.2
0.0840001,7499.91
0.0845031,7499.93
0.085001,7489.24
0.085504,7463.48
0.0860053,7418.85
0.0865002,7346.1
0.0870049,7249.93
0.0874998,7123.8
0.0880037,6996.0
0.0885015,6922.21
0.089003,6923.53
0.089501,6883.49
0.0900002,6887.84
0.0905044,6815.5
0.0910051,6759.33
0.0915049,6715.86
0.0920018,6732.05
0.0925046,6699.99
0.0930047,6677.64
0.0935011,6633.26
0.0940055,6616.1
0.0945035,6625.02
0.0950029,6599.2
0.0955038,6604.94
0.0960046,6553.07
0.0965008,6549.07
0.097003,6536.93
0.0975018,6538.91
0.098005,6495.09
0.0985002,6484.84
0.0990011,6476.49
0.0995044,6493.23
0.0999998,6462.29
