Displacement,Force
0.000501353,115.239
0.00100987,115.047
0.0015045,114.805
0.00201208,114.58
0.00250664,114.366
0.00300116,207.655
0.00350866,337.294
0.00400315,336.124
0.00451065,339.848
0.00500514,339.445
0.00551265,340.55
0.00600714,421.465
0.00650163,565.969
0.00700913,559.582
0.00750362,567.237
0.00801112,566.538
0.00850561,569.253
0.0090001,621.764
0.00950761,799.727
0.0100021,791.174
0.0105096,796.121
0.0110041,792.44
0.0115116,795.947
0.0120061,836.513
0.0125006,1032.85
0.0130081,1019.18
0.0135026,1021.9
0.0140101,1019.12
0.0145046,1023.57
0.0150121,1052.34
0.0155066,1260.16
0.0160011,1248.61
0.0165086,1247.95
0.0170032,1246.83
0.0175107,1249.22
0.0180052,1264.97
0.0185127,1480.21
0.0190072,1474.87
0.0195017,1468.05
0.0200092,1470.18
0.0205038,1469.91
0.0210113,1483.68
0.0215058,1687.48
0.0220003,1699.04
0.0225078,1687.16
0.0230023,1692.72
0.0235098,1693.08
0.0240043,1706.16
0.0245119,1889.73
0.0250064,1923.25
0.0255009,1907.25
0.0260084,1916.51
0.0265029,1917.28
0.0270104,1930.33
0.0275049,2077.2
0.0280125,2140.84
0.028507,2128.53
0.0290015,2137.8
0.029509,2139.65
0.0300035,2152.79
0.0305109,2262.52
0.0310054,2350.88
0.0315128,2355.62
0.032005,2357.48
0.0325094,2363.39
0.0330008,2373.25
0.0335045,2444.54
0.0340081,2560.7
0.0345114,2581.32
0.0350012,2572.8
0.0355039,2584.03
0.0360066,2587.36
0.0365085,2635.33
0.0370102,2766.49
0.0375119,2797.31
0.0380128,2788.08
0.0385136,2799.76
0.0390015,2801.89
0.0395127,2835.83
0.0400094,2967.42
0.0405059,3006.51
0.0410018,3006.87
0.0415101,3013.28
0.0420056,3020.74
0.042513,3043.04
0.0430068,3155.96
0.0435132,3207.73
0.0440066,3225.59
0.0445118,3224.05
0.0450042,3240.19
0.0455089,3253.88
0.0460127,3339.05
0.0465038,3406.65
0.047007,3445.38
0.0475088,3440.61
0.0480108,3458.08
0.0485114,3467.31
0.0490105,3521.21
0.049509,3609.89
0.0500067,3654.49
0.0505029,3658.03
0.0510099,3665.67
0.0515047,3677.03
0.0520097,3711.03
0.0525125,3810.04
0.0530034,3852.53
0.0535048,3874.15
0.0540049,3874.51
0.0545048,3891.13
0.0550027,3913.42
0.0555107,3998.08
0.0560067,4044.98
0.056513,4086.29
0.0570052,4085.37
0.0575091,4098.26
0.0580098,4113.55
0.0585083,4167.86
0.0590067,4230.12
0.0595038,4281.45
0.0600109,4286.01
0.0605052,4287.64
0.0610085,4298.03
0.0615095,4331.41
0.0620101,4406.25
0.0625096,4453.15
0.0630073,4469.08
0.0635035,4463.16
0.0640093,4468.26
0.0645017,4486.68
0.0650051,4551.39
0.0655082,4593.05
0.0660105,4628.73
0.0665115,4623.49
0.0670117,4622.77
0.06751,4633.31
0.0680079,4677.99
0.0685038,4726.34
0.0690086,4770.04
0.0695111,4769.4
0.0700013,4760.75
0.0705019,4763.66
0.0710014,4790.71
0.0715101,4843.45
0.0720057,4875.52
0.0725102,4888.71
0.073002,4878.02
0.0735034,4872.17
0.0740041,4883.28
0.0745037,4922.26
0.0750021,4950.62
0.0755095,4975.6
0.0760046,4970.68
0.0765088,4958.29
0.0770106,4957.77
0.0775108,4978.53
0.0780102,5010.0
0.0785091,5030.54
0.0790075,5032.5
0.0795055,5021.34
0.0800026,5007.38
0.0805098,5000.11
0.0810062,5003.22
0.0815026,5012.73
0.0820095,5013.02
0.0825054,5007.0
0.0830111,4995.19
0.0835016,4980.83
0.084007,4970.06
0.0845061,4967.95
0.0850074,4964.15
0.0855073,4955.05
0.0860015,4947.75
0.0865015,4920.36
0.0870087,4889.66
0.0875081,4852.67
0.0880033,4793.19
0.0885016,4751.44
0.089005,4723.39
0.0895082,4722.2
0.0900053,4727.34
0.0905068,4691.95
0.091005,4678.24
0.0915026,4639.98
0.0920069,4623.33
0.0925053,4637.63
0.0930071,4630.08
0.0935058,4632.89
0.0940068,4617.35
0.0945022,4611.7
0.0950025,4592.71
0.0955023,4584.96
0.0960042,4577.37
0.0965018,4588.33
0.0970013,4582.31
0.0975024,4562.07
0.0980032,4562.57
0.098504,4555.63
0.0990041,4550.48
0.0995061,4555.21
0.100001,4549.46
