Displacement,Force
0.000504909,177.364
0.00100069,177.083
0.00150846,176.84
0.0020031,176.61
0.00251072,176.423
0.00300521,346.604
0.0035127,515.332
0.00400717,520.089
0.00450164,523.994
0.00500913,526.88
0.0055036,527.112
0.00601109,680.064
0.00650556,860.927
0.00700003,866.298
0.00750752,872.38
0.00800199,877.851
0.00850948,879.219
0.00900395,984.059
0.00951143,1216.81
0.0100059,1219.05
0.0105004,1222.0
0.0110079,1226.08
0.0115023,1227.71
0.0120098,1312.23
0.0125043,1581.88
0.0130118,1570.19
0.0135063,1571.27
0.0140007,1573.72
0.0145082,1576.42
0.0150027,1627.41
0.0155102,1943.01
0.0160046,1919.91
0.0165121,1921.56
0.0170066,1921.99
0.0175011,1925.42
0.0180086,1960.59
0.018503,2305.49
0.0190105,2267.02
0.019505,2271.33
0.0200125,2268.27
0.0205069,2272.77
0.0210014,2292.41
0.0215089,2650.85
0.0220034,2609.02
0.0225109,2615.13
0.0230053,2611.09
0.0235128,2619.93
0.0240073,2633.72
0.0245018,2975.52
0.0250092,2953.1
0.0255037,2957.74
0.0260112,2954.81
0.0265057,2968.07
0.0270132,2976.4
0.0275076,3284.85
0.0280021,3299.2
0.0285096,3298.33
0.0290041,3296.18
0.0295116,3310.0
0.030006,3313.78
0.0305135,3574.51
0.031008,3640.55
0.0315025,3635.31
0.0320099,3633.28
0.0325044,3646.12
0.0330119,3653.05
0.0335064,3847.61
0.0340139,3987.33
0.0345083,3977.18
0.0350026,3976.25
0.0355098,3987.2
0.0360039,3998.28
0.0365106,4131.1
0.0370042,4335.29
0.0375105,4314.21
0.0380038,4319.38
0.03851,4322.54
0.039003,4339.65
0.0395085,4412.99
0.040001,4669.15
0.0405062,4649.04
0.0410113,4659.55
0.0415033,4655.08
0.0420083,4679.01
0.042513,4715.34
0.0430048,4984.01
0.0435094,4992.5
0.0440137,4991.84
0.044505,4989.35
0.0450093,5011.12
0.045513,5030.64
0.0460036,5267.98
0.0465071,5332.48
0.0470105,5317.07
0.0475137,5322.33
0.0480039,5343.28
0.0485065,5362.62
0.0490091,5541.14
0.0495116,5669.5
0.050001,5653.24
0.0505032,5665.6
0.0510052,5678.13
0.0515062,5703.82
0.0520063,5805.64
0.0525062,5997.08
0.0530049,5990.97
0.0535028,6000.49
0.0540132,6006.48
0.0545099,6032.87
0.0550057,6082.18
0.0555012,6305.9
0.056009,6327.44
0.0565028,6322.69
0.0570092,6332.45
0.0575021,6359.2
0.0580056,6388.96
0.0585093,6593.93
0.0590124,6658.63
0.0595018,6646.88
0.0600035,6663.03
0.0605045,6682.28
0.061004,6707.42
0.061502,6839.39
0.0620096,6967.1
0.0625014,6965.92
0.0630031,6977.45
0.0635026,6988.2
0.064012,7014.41
0.0645087,7086.49
0.0650056,7267.0
0.0655026,7283.83
0.0660114,7276.89
0.0665081,7287.89
0.0670045,7311.03
0.0675011,7351.35
0.0680057,7537.02
0.0685044,7583.26
0.0690126,7570.77
0.069506,7584.51
0.0700075,7598.79
0.0705102,7627.02
0.0710106,7758.13
0.0715072,7854.83
0.0720025,7854.32
0.0725097,7850.4
0.0730063,7859.14
0.0735064,7880.13
0.0740068,7954.17
0.0745061,8095.76
0.0750042,8112.45
0.0755017,8089.45
0.0760099,8091.3
0.0765057,8102.52
0.0770114,8137.71
0.0775047,8262.96
0.0780088,8303.39
0.0785115,8291.32
0.0790017,8278.61
0.079502,8272.65
0.080009,8281.05
0.0805079,8320.86
0.0810077,8291.27
0.0815022,8286.15
0.0820088,8273.85
0.0825067,8253.09
0.0830108,8230.21
0.0835089,8203.66
0.0840085,8190.21
0.0845047,8163.25
0.0850101,8144.71
0.0855038,8110.59
0.0860041,8046.67
0.0865022,7962.54
0.087007,7827.18
0.0875024,7705.28
0.0880074,7515.89
0.0885022,7374.68
0.0890062,7300.3
0.089504,7261.92
0.0900052,7253.84
0.0905063,7213.17
0.0910011,7179.11
0.0915048,7179.15
0.0920015,7139.29
0.0925035,7089.54
0.0930023,7076.36
0.0935021,7049.77
0.0940047,7060.49
0.0945041,7024.27
0.0950015,7008.6
0.095502,6979.75
0.0960032,6981.32
0.0965037,6946.63
0.0970013,6947.42
0.0975012,6946.38
0.0980047,6923.38
0.0985042,6870.62
0.0990026,6844.19
0.0995062,6838.05
0.100001,6831.31
