Displacement,Force
0.000504692,153.0
0.00100017,152.737
0.00150772,152.508
0.00200217,152.26
0.00250964,152.068
0.00300404,291.611
0.00351145,446.371
0.00400584,449.597
0.00450023,452.223
0.00500764,454.01
0.00550203,454.227
0.00600943,577.141
0.00650381,748.02
0.0070112,748.08
0.00750559,751.072
0.00801298,755.519
0.00850737,757.517
0.00900175,838.975
0.00950915,1056.75
0.0100035,1052.85
0.0105109,1051.58
0.0110053,1055.17
0.0115127,1058.56
0.0120071,1121.87
0.0125015,1372.02
0.0130089,1353.72
0.0135033,1352.49
0.0140107,1355.39
0.0145051,1360.7
0.0150125,1405.14
0.0155069,1681.99
0.0160013,1653.54
0.0165087,1656.11
0.0170031,1656.63
0.0175105,1661.21
0.0180049,1684.3
0.0185123,1986.92
0.0190067,1951.56
0.0195011,1958.98
0.0200085,1953.6
0.0205029,1958.44
0.0210103,1974.29
0.0215047,2275.96
0.0220122,2246.24
0.0225066,2255.61
0.023001,2246.16
0.0235084,2255.73
0.0240028,2267.01
0.0245102,2550.86
0.0250046,2544.84
0.025512,2550.35
0.0260064,2540.59
0.0265008,2555.17
0.0270082,2564.67
0.0275026,2805.6
0.02801,2845.34
0.0285044,2842.2
0.0290118,2836.58
0.0295062,2851.06
0.0300007,2860.51
0.0305081,3053.87
0.0310025,3142.25
0.0315099,3132.74
0.0320041,3132.31
0.0325107,3142.18
0.033004,3157.5
0.0335089,3296.48
0.0340007,3438.08
0.0345053,3427.59
0.0350096,3428.71
0.0355009,3431.88
0.0360049,3452.5
0.0365082,3538.4
0.0370115,3727.42
0.0375016,3717.46
0.0380043,3720.25
0.0385069,3714.72
0.0390095,3739.3
0.039511,3788.33
0.0400124,4005.55
0.0405009,4008.24
0.0410021,4007.14
0.0415031,4000.64
0.042004,4027.26
0.0425046,4057.96
0.0430048,4268.5
0.043505,4304.83
0.044005,4292.6
0.0445047,4293.05
0.0450044,4313.44
0.0455038,4342.66
0.0460025,4506.58
0.0465012,4591.41
0.047012,4578.58
0.0475096,4582.8
0.0480072,4596.67
0.0485029,4629.07
0.0490103,4740.11
0.0495051,4872.06
0.0500113,4873.06
0.0505037,4873.62
0.0510086,4878.4
0.0515007,4912.38
0.0520028,4975.19
0.0525046,5145.03
0.0530052,5165.05
0.0535041,5156.26
0.054003,5161.0
0.0545012,5190.08
0.0550094,5234.24
0.0555052,5401.55
0.0560013,5448.15
0.0565072,5437.34
0.0570002,5446.32
0.0575053,5467.41
0.0580069,5504.81
0.0585086,5632.7
0.0590103,5714.53
0.0595103,5716.98
0.0600092,5719.97
0.0605083,5727.47
0.0610033,5758.33
0.0615084,5837.47
0.0620014,5957.74
0.0625058,5982.08
0.0630088,5971.71
0.0635117,5975.64
0.0640016,6001.91
0.0645026,6051.62
0.065002,6188.84
0.0655075,6229.39
0.0660047,6215.04
0.0665067,6217.28
0.0670078,6232.51
0.0675081,6270.04
0.068004,6382.12
0.0685096,6445.82
0.0690035,6449.11
0.0695088,6442.25
0.0700018,6446.89
0.070503,6475.43
0.0710023,6549.52
0.0714999,6642.47
0.072006,6665.75
0.0725099,6643.69
0.0730099,6643.5
0.0735067,6665.39
0.0740012,6714.62
0.0745034,6816.88
0.0750013,6851.19
0.0755044,6839.15
0.0760056,6826.41
0.0765023,6832.23
0.0770063,6867.43
0.0775083,6941.73
0.0780092,6989.2
0.0785083,6996.68
0.0790071,6974.58
0.0795029,6958.51
0.0800082,6965.5
0.0805082,6990.05
0.0810048,7000.97
0.0815084,7007.1
0.0820096,6993.11
0.0825008,6972.88
0.0830093,6950.81
0.0835036,6936.49
0.0840047,6935.74
0.0845024,6931.38
0.0850034,6925.56
0.0855009,6903.91
0.0860041,6871.94
0.0865012,6834.06
0.0870007,6782.81
0.0875058,6702.63
0.0880014,6663.76
0.0885061,6601.78
0.0890013,6552.51
0.0895013,6539.0
0.0899999,6517.39
0.0905057,6436.41
0.0910019,6393.03
0.0915048,6390.37
0.092003,6391.04
0.0925059,6369.32
0.0930032,6338.95
0.0935027,6309.22
0.0940031,6290.91
0.0945054,6299.35
0.0950043,6288.84
0.0955002,6265.25
0.0960059,6229.84
0.0965042,6216.81
0.0970034,6222.99
0.0975027,6205.62
0.0980043,6171.55
0.0985021,6152.55
0.0990008,6159.37
0.0995036,6150.72
0.0999998,6124.04
