Displacement,Force
0.000507968,49.4438
0.00100328,49.29
0.00151084,49.0745
0.00200534,48.8214
0.00251284,48.5954
0.00300733,87.5905
0.00350182,140.294
0.00400933,145.125
0.00450382,142.86
0.00501132,144.846
0.00550581,143.387
0.0060003,169.292
0.0065078,233.369
0.00700229,245.29
0.0075098,241.282
0.00800429,242.213
0.00851179,241.289
0.00900628,259.787
0.00950077,327.441
0.0100083,342.96
0.0105028,337.352
0.0110103,337.838
0.0115048,339.074
0.0120123,350.295
0.0125068,420.049
0.0130012,438.979
0.0135087,435.047
0.0140032,434.273
0.0145108,437.236
0.0150053,441.408
0.0155128,511.052
0.0160073,531.491
0.0165018,531.923
0.0170093,529.572
0.0175038,530.251
0.0180114,534.936
0.0185059,597.882
0.0190004,620.482
0.0195079,626.774
0.0200024,625.789
0.0205099,624.791
0.0210044,630.169
0.021512,684.701
0.0220065,708.553
0.022501,720.388
0.0230085,721.635
0.023503,719.41
0.0240105,723.072
0.024505,768.239
0.0250126,795.583
0.0255071,812.75
0.0260016,817.723
0.0265091,816.268
0.0270036,818.388
0.0275111,852.093
0.0280056,881.9
0.0285132,901.212
0.0290077,909.647
0.0295022,905.992
0.0300096,909.517
0.0305041,930.855
0.0310116,961.745
0.0315061,984.957
0.0320136,996.64
0.0325109,997.452
0.0330044,999.551
0.0335106,1016.1
0.0340036,1043.83
0.034508,1065.78
0.0350116,1079.62
0.0355021,1086.67
0.0360048,1087.44
0.0365075,1100.19
0.0370102,1125.05
0.0375122,1144.63
0.0380124,1160.75
0.038511,1174.81
0.0390095,1177.11
0.0395078,1187.02
0.0400061,1208.35
0.0405044,1225.07
0.041002,1242.55
0.041509,1259.2
0.0420037,1264.67
0.0425106,1271.37
0.0430052,1290.09
0.0435121,1306.3
0.044006,1323.24
0.0445104,1340.02
0.0450127,1351.09
0.0455026,1357.58
0.0460047,1374.24
0.0465067,1390.43
0.0470087,1404.65
0.0475108,1420.42
0.0480104,1435.36
0.0485084,1442.41
0.0490063,1456.18
0.0495042,1472.9
0.0500019,1484.71
0.0505114,1500.53
0.0510073,1517.56
0.0515021,1527.14
0.052008,1538.99
0.0525019,1555.27
0.0530077,1567.18
0.0535111,1581.42
0.0540031,1597.55
0.0545069,1608.84
0.0550058,1619.41
0.0555037,1634.46
0.0560022,1647.9
0.0565085,1661.22
0.0570027,1675.8
0.057509,1688.67
0.0580123,1699.38
0.0585033,1712.5
0.0590069,1725.87
0.0595077,1737.4
0.0600054,1749.63
0.0605043,1762.38
0.0610007,1771.5
0.0615061,1782.97
0.0620092,1795.61
0.0625107,1806.61
0.0630114,1818.03
0.0635109,1830.23
0.0640087,1838.14
0.0645054,1847.29
0.0650011,1857.72
0.0655059,1867.36
0.0660094,1876.29
0.0665013,1884.77
0.0670027,1891.73
0.0675027,1899.07
0.0680009,1908.16
0.0685083,1917.49
0.0690032,1926.27
0.0695078,1934.5
0.0700111,1942.95
0.0705027,1948.35
0.0710043,1956.3
0.0715044,1963.64
0.0720032,1969.8
0.0725006,1976.78
0.0730076,1983.7
0.0735028,1988.32
0.0740081,1992.77
0.0745021,1998.57
0.0750063,2003.31
0.07551,2008.91
0.0760021,2014.62
0.0765041,2018.7
0.0770055,2022.87
0.0775067,2027.33
0.0780076,2032.53
0.078508,2037.84
0.0790078,2041.67
0.0795067,2044.74
0.0800053,2043.18
0.0805038,2037.11
0.0810016,2033.79
0.0815091,2033.2
0.0820055,2030.33
0.0825014,2026.44
0.0830071,2023.02
0.0835015,2019.83
0.0840059,2013.21
0.0845097,2007.53
0.0850018,2000.86
0.085503,1990.8
0.0860036,1964.35
0.0865048,1953.06
0.0870088,1920.04
0.0875007,1903.43
0.0880032,1856.59
0.088503,1851.44
0.0890039,1836.79
0.0895019,1820.49
0.0900027,1775.02
0.0905048,1757.08
0.0910041,1735.7
0.0915007,1747.55
0.0920033,1735.15
0.0925029,1733.5
0.0930042,1715.89
0.0935035,1723.33
0.0940011,1719.98
0.0945022,1701.13
0.0950035,1704.42
0.0955038,1706.52
0.0960012,1708.96
0.0965026,1713.61
0.0970011,1693.79
0.0975047,1695.89
0.0980048,1699.81
0.0985058,1692.96
0.0990046,1700.5
0.0995055,1685.26
0.1,1689.42
