Displacement,Force
0.000504855,176.709
0.00100055,176.429
0.00150826,176.197
0.00200285,175.96
0.00251044,175.748
0.00300493,344.612
0.0035124,513.986
0.00400687,518.7
0.00450133,522.719
0.00500881,526.071
0.00550327,525.613
0.00601075,676.806
0.00650523,859.224
0.00701271,863.809
0.00750718,869.678
0.00800165,875.097
0.00850914,875.985
0.00900361,978.688
0.0095111,1213.23
0.0100056,1215.38
0.0105,1217.31
0.0110075,1221.85
0.011502,1222.49
0.0120095,1304.59
0.012504,1577.31
0.0130114,1564.7
0.0135059,1564.91
0.0140004,1569.2
0.0145079,1570.18
0.0150023,1620.44
0.0155098,1938.92
0.0160043,1913.98
0.0165118,1915.17
0.0170063,1918.14
0.0175007,1919.48
0.0180082,1954.4
0.0185027,2301.48
0.0190102,2260.15
0.0195047,2264.37
0.0200121,2262.58
0.0205066,2263.56
0.0210011,2284.68
0.0215086,2643.64
0.022003,2599.01
0.0225105,2606.45
0.023005,2601.92
0.0235125,2606.49
0.024007,2623.9
0.0245014,2962.65
0.0250089,2941.79
0.0255034,2948.73
0.0260109,2942.88
0.0265053,2951.52
0.0270128,2965.1
0.0275073,3267.47
0.0280018,3287.93
0.0285093,3288.1
0.0290037,3281.33
0.0295112,3292.0
0.0300057,3302.36
0.0305132,3555.25
0.0310076,3631.07
0.0315021,3623.55
0.0320096,3618.48
0.0325041,3630.04
0.0330116,3643.19
0.0335059,3829.29
0.0340131,3977.91
0.0345069,3963.79
0.0350136,3960.84
0.0355073,3971.0
0.0360138,3984.98
0.036507,4109.44
0.0370131,4320.53
0.0375062,4298.41
0.0380116,4303.37
0.0385039,4304.39
0.0390091,4319.13
0.0395135,4396.23
0.040005,4651.57
0.0405093,4634.32
0.0410133,4644.31
0.0415043,4635.75
0.0420082,4654.79
0.0425116,4698.81
0.0430021,4962.6
0.0435055,4979.17
0.0440085,4972.53
0.0445114,4968.1
0.0450015,4986.59
0.045504,5016.19
0.0460064,5245.1
0.0465088,5316.85
0.0470106,5294.85
0.0475121,5302.45
0.0480136,5320.98
0.0485018,5347.38
0.0490027,5510.97
0.0495033,5651.54
0.0500021,5631.11
0.0505138,5644.97
0.0510118,5652.46
0.0515084,5681.75
0.0520038,5780.16
0.0525121,5976.42
0.0530066,5970.28
0.0535121,5976.87
0.0540049,5977.07
0.05451,6008.3
0.0550134,6066.7
0.055504,6280.7
0.0560071,6307.54
0.0565081,6295.17
0.057009,6305.64
0.0575097,6332.42
0.0580079,6370.01
0.0585061,6561.02
0.0590039,6636.96
0.0595128,6616.79
0.0600087,6635.85
0.0605039,6647.29
0.0610101,6681.75
0.0615031,6809.25
0.0620067,6940.79
0.0625064,6932.58
0.0630034,6940.47
0.0635116,6940.28
0.0640085,6971.25
0.0645066,7043.32
0.0650048,7218.24
0.0655016,7238.11
0.0660096,7220.67
0.0665047,7221.78
0.0670106,7239.9
0.0675041,7280.67
0.0680093,7453.81
0.0685017,7507.04
0.0690047,7481.64
0.069507,7486.05
0.0700072,7486.07
0.0705055,7518.45
0.0710021,7638.14
0.0715091,7742.15
0.0720026,7733.26
0.0725068,7718.06
0.0730104,7709.14
0.073512,7734.02
0.0740095,7799.43
0.074504,7928.99
0.0750095,7947.27
0.0755033,7911.49
0.0760087,7898.25
0.0765098,7904.0
0.0770079,7937.01
0.0775034,8044.87
0.078007,8095.46
0.0785077,8074.0
0.0790053,8042.67
0.0795093,8025.91
0.08001,8033.59
0.0805094,8069.13
0.081003,8073.37
0.0815038,8078.5
0.0820099,8061.43
0.082505,8029.01
0.083011,7999.26
0.0835032,7985.5
0.084004,7980.21
0.0845024,7981.45
0.0850087,7974.26
0.0855109,7947.01
0.0860056,7916.01
0.0865067,7846.38
0.0870026,7789.53
0.0875074,7725.08
0.0880073,7643.27
0.0885029,7578.68
0.0890025,7545.62
0.0895043,7476.45
0.0900069,7431.55
0.0905035,7400.86
0.0910031,7405.46
0.0915028,7381.14
0.0920074,7365.14
0.0925018,7321.8
0.0930041,7297.12
0.0935048,7284.16
0.0940066,7258.24
0.0945065,7236.36
0.0950017,7210.66
0.0955054,7178.28
0.0960065,7193.01
0.0965038,7169.29
0.0970056,7161.68
0.0975049,7131.73
0.0980029,7109.25
0.0985062,7109.82
0.0990066,7103.75
0.0995043,7083.01
0.100001,7038.95
