Displacement,Force
0.00050485,164.082
0.00100055,163.815
0.00150827,163.57
0.00200289,163.333
0.00251051,163.164
0.00300502,318.335
0.00351254,476.624
0.00400704,480.804
0.00450154,484.659
0.00500905,487.908
0.00550355,487.877
0.00601105,626.522
0.00650554,797.513
0.00700003,801.015
0.00750754,806.696
0.00800203,812.474
0.00850953,813.691
0.00900402,906.883
0.00951153,1126.98
0.010006,1126.76
0.0105005,1129.5
0.011008,1134.7
0.0115025,1135.93
0.01201,1210.69
0.0125045,1465.65
0.013012,1450.03
0.0135065,1451.3
0.014001,1455.52
0.0145085,1458.16
0.015003,1504.51
0.0155105,1800.76
0.016005,1774.13
0.0165126,1776.26
0.0170071,1778.03
0.0175016,1781.57
0.0180091,1815.74
0.0185036,2136.15
0.0190111,2096.56
0.0195056,2099.36
0.0200001,2095.76
0.0205077,2100.98
0.0210022,2122.49
0.0215097,2451.01
0.0220042,2412.81
0.0225117,2415.92
0.0230062,2411.04
0.0235007,2418.95
0.0240083,2437.15
0.0245028,2744.72
0.0250103,2732.26
0.0255048,2732.1
0.0260123,2728.2
0.0265068,2737.97
0.0270013,2751.54
0.0275089,3024.73
0.0280034,3051.82
0.0285109,3046.2
0.0290054,3042.34
0.0295129,3052.32
0.0300074,3066.69
0.0305019,3280.55
0.031009,3367.53
0.0315031,3362.03
0.032009,3357.02
0.0325012,3368.64
0.033006,3385.47
0.0335105,3546.0
0.0340019,3688.82
0.034506,3683.87
0.03501,3674.91
0.0355008,3686.63
0.0360042,3701.34
0.0365074,3804.7
0.0370105,4004.23
0.0375134,3996.59
0.0380029,3988.45
0.0385053,3995.08
0.0390075,4008.78
0.0395091,4073.16
0.0400106,4307.56
0.0405117,4303.77
0.0410116,4300.05
0.0415114,4301.98
0.0420111,4318.57
0.0425109,4360.38
0.0430107,4591.6
0.0435097,4614.38
0.0440077,4607.11
0.0445056,4608.42
0.0450035,4627.53
0.0455014,4657.75
0.0460109,4851.48
0.046507,4924.4
0.047003,4917.47
0.0475117,4914.87
0.0480077,4941.5
0.0485034,4966.18
0.0490106,5105.28
0.049505,5232.63
0.0500119,5232.98
0.0505062,5224.03
0.0510131,5249.12
0.0515074,5272.74
0.0520007,5353.45
0.0525061,5528.56
0.0530114,5539.79
0.0535041,5529.22
0.0540093,5547.7
0.0545019,5572.44
0.0550057,5624.17
0.0555091,5813.96
0.0560122,5846.71
0.0565016,5838.66
0.0570036,5848.32
0.0575054,5879.58
0.0580051,5915.31
0.0585049,6076.54
0.0590042,6145.61
0.0595013,6147.53
0.0600107,6146.31
0.0605074,6179.09
0.0610023,6207.18
0.0615097,6317.6
0.0620041,6433.28
0.0625096,6449.98
0.0630018,6441.07
0.063506,6466.59
0.0640093,6492.49
0.0645123,6559.42
0.065003,6711.66
0.065504,6737.52
0.0660034,6722.44
0.0665076,6729.2
0.0670059,6754.21
0.0675045,6793.98
0.0680047,6936.95
0.068505,6980.93
0.0690046,6977.68
0.0695034,6969.15
0.0700009,6995.53
0.0705096,7024.2
0.0710062,7123.14
0.0715022,7209.32
0.0720095,7219.34
0.0725037,7192.49
0.0730071,7205.59
0.0735068,7227.46
0.074004,7284.81
0.0745107,7400.64
0.0750027,7416.41
0.0755025,7391.36
0.0760096,7383.46
0.0765037,7403.01
0.0770075,7435.42
0.0775058,7526.59
0.078004,7566.25
0.0785058,7556.05
0.0790114,7526.35
0.0795009,7526.59
0.0800085,7538.76
0.080503,7564.07
0.08101,7565.91
0.0815017,7565.89
0.0820098,7545.87
0.0825091,7518.6
0.083005,7492.15
0.0835069,7477.97
0.0840009,7470.31
0.0845065,7463.87
0.0850064,7448.97
0.0855086,7430.08
0.0860038,7391.93
0.0865076,7344.88
0.0870028,7285.21
0.0875035,7236.97
0.0880057,7171.73
0.0885074,7147.83
0.0890048,7114.41
0.0895066,7070.9
0.0900064,6984.08
0.0905042,6930.44
0.0910029,6870.04
0.0915031,6878.38
0.0920026,6847.47
0.0925046,6842.48
0.0930026,6762.4
0.093501,6718.18
0.0940038,6687.26
0.0945036,6705.26
0.0950029,6721.3
0.0955025,6657.83
0.0960067,6627.32
0.0965016,6623.32
0.0970061,6600.47
0.0975062,6593.11
0.0980037,6545.19
0.0985011,6532.01
0.0990057,6502.27
0.0995009,6501.23
0.100001,6486.1
