Displacement,Force
0.000505041,177.504
0.00100087,177.233
0.00150859,177.016
0.00200318,176.789
0.00251075,176.596
0.00300518,347.776
0.0035126,516.888
0.00400701,522.082
0.00450142,525.395
0.00500884,528.105
0.00550325,528.024
0.00601067,681.192
0.00650507,861.975
0.00701248,867.878
0.00750689,873.631
0.00800129,879.015
0.0085087,880.147
0.0090031,984.488
0.00951052,1216.2
0.0100049,1220.87
0.0105123,1223.46
0.0110067,1227.89
0.0115011,1229.19
0.0120085,1312.71
0.0125029,1580.18
0.0130104,1572.16
0.0135048,1573.05
0.0140122,1575.71
0.0145066,1578.24
0.015001,1629.12
0.0155084,1942.11
0.0160028,1923.17
0.0165102,1924.46
0.0170046,1925.28
0.017512,1927.93
0.0180064,1963.52
0.0185008,2305.66
0.0190082,2271.72
0.0195026,2275.61
0.0200101,2271.3
0.0205045,2273.48
0.0210119,2297.96
0.0215063,2649.57
0.0220007,2612.67
0.0225081,2620.24
0.0230025,2612.4
0.0235099,2618.18
0.0240043,2634.31
0.0245117,2979.56
0.0250061,2955.93
0.0255005,2963.21
0.0260079,2955.39
0.0265023,2965.64
0.0270097,2977.83
0.0275041,3284.95
0.0280116,3299.09
0.028506,3302.99
0.0290004,3296.34
0.0295078,3308.32
0.0300022,3317.74
0.0305096,3576.35
0.031004,3639.14
0.0315114,3641.39
0.0320058,3637.11
0.0325002,3649.35
0.0330076,3660.98
0.0335004,3849.44
0.0340047,3985.64
0.0345089,3986.24
0.0349997,3981.78
0.0355032,3991.85
0.0360064,4003.7
0.0365095,4134.77
0.0369996,4332.96
0.0375027,4323.01
0.0380048,4322.81
0.0385068,4326.33
0.0390085,4339.77
0.0395097,4418.23
0.0400108,4670.03
0.0405117,4655.09
0.0410123,4663.46
0.0414998,4658.92
0.0420001,4677.8
0.0425,4721.23
0.0429999,4986.53
0.0434998,4993.17
0.0440121,4998.1
0.044511,4993.41
0.0450098,5013.02
0.0455082,5043.13
0.0460065,5273.82
0.0465045,5328.71
0.0470024,5327.25
0.0475122,5327.41
0.0480092,5349.51
0.0485059,5372.69
0.0490025,5542.38
0.0495118,5666.47
0.0500083,5665.42
0.0505043,5669.67
0.0510002,5683.09
0.0515085,5706.8
0.0520039,5812.65
0.052512,5997.44
0.0530073,5999.21
0.0535017,6004.05
0.0540085,6008.36
0.0545023,6033.63
0.0550083,6096.54
0.0555017,6308.37
0.0560077,6329.52
0.0565005,6330.63
0.0570057,6335.93
0.0575107,6364.01
0.058003,6399.22
0.0585077,6596.52
0.059012,6656.15
0.059502,6659.57
0.0600022,6667.99
0.0605078,6689.1
0.0610076,6714.11
0.0615036,6854.37
0.0620072,6973.67
0.0625089,6988.54
0.0630064,6995.16
0.0635056,7005.59
0.0640069,7028.51
0.0645084,7115.18
0.0650103,7286.03
0.0655018,7312.38
0.0660059,7309.71
0.0665009,7315.28
0.0670056,7337.09
0.0675072,7385.07
0.0680091,7565.54
0.0685027,7608.15
0.0690067,7609.73
0.0695114,7611.71
0.0700019,7624.86
0.0705024,7650.15
0.0710016,7788.35
0.0715108,7879.65
0.0720062,7896.6
0.0725014,7887.73
0.0730082,7889.9
0.0735026,7908.83
0.0740072,7994.44
0.0745047,8128.98
0.0750063,8152.57
0.075502,8135.91
0.0760075,8130.81
0.0765105,8140.36
0.0770004,8180.34
0.0775095,8315.12
0.0780054,8351.79
0.0785108,8349.56
0.0790025,8332.7
0.0795106,8329.26
0.0800037,8339.33
0.0805019,8394.09
0.0810068,8363.91
0.0815087,8342.73
0.0820061,8339.96
0.0825049,8319.18
0.0830095,8290.54
0.0835063,8270.98
0.0840083,8267.66
0.0845081,8243.21
0.0850047,8211.29
0.0855072,8151.36
0.0860048,8064.24
0.0865075,7956.19
0.087002,7830.05
0.0875062,7689.22
0.0880044,7560.56
0.0885062,7435.67
0.0890051,7360.8
0.0895018,7308.48
0.0900051,7306.22
0.0905042,7306.79
0.091002,7242.35
0.0915026,7188.92
0.0920019,7149.25
0.0925013,7176.18
0.0930053,7153.04
0.093503,7126.97
0.0940048,7115.56
0.0945055,7066.15
0.0950008,7072.35
0.0955019,7033.63
0.0960032,7046.01
0.0965043,7030.64
0.0970045,7004.99
0.0975016,6971.52
0.0980048,6970.22
0.0985038,6966.59
0.0990047,6971.74
0.0995008,6922.62
0.1,6898.55
