Displacement,Force
0.00050479,171.114
0.00100038,170.849
0.00150799,170.623
0.0020025,170.388
0.00251,170.192
0.00300442,330.5
0.00351182,497.664
0.00400621,502.543
0.0045006,506.223
0.00500801,508.454
0.0055024,508.419
0.0060098,652.203
0.00650418,832.535
0.00701158,836.969
0.00750596,842.673
0.00800035,845.878
0.00850774,847.923
0.00900212,945.315
0.00950952,1175.58
0.0100039,1178.63
0.0105113,1180.95
0.0110057,1182.35
0.0115001,1184.85
0.0120075,1261.75
0.0125018,1527.03
0.0130092,1516.66
0.0135036,1517.3
0.014011,1517.36
0.0145054,1521.6
0.0150128,1576.58
0.0155072,1874.34
0.0160016,1852.99
0.0165091,1855.18
0.0170035,1853.97
0.0175109,1858.68
0.0180053,1887.79
0.0185127,2220.58
0.0190071,2187.62
0.0195015,2191.83
0.0200089,2187.3
0.0205033,2192.72
0.0210107,2211.55
0.0215051,2553.85
0.0220125,2517.4
0.0225069,2522.47
0.0230013,2516.38
0.0235087,2525.77
0.0240031,2536.99
0.0245106,2870.99
0.025005,2849.64
0.0255124,2851.9
0.0260068,2847.04
0.0265012,2860.28
0.0270086,2868.53
0.027503,3162.6
0.0280104,3180.03
0.0285048,3177.81
0.0290122,3177.75
0.0295066,3191.31
0.030001,3198.76
0.0305084,3441.06
0.0310028,3507.37
0.0315103,3504.32
0.0320047,3507.5
0.0325121,3519.15
0.0330065,3529.55
0.0335009,3702.41
0.0340083,3841.69
0.0345019,3838.56
0.0350078,3839.74
0.0355005,3847.41
0.0360059,3861.31
0.0365112,3979.26
0.0370034,4178.2
0.0375082,4165.0
0.038,4168.72
0.0385043,4168.25
0.0390083,4186.92
0.0395122,4253.87
0.0400031,4500.35
0.0405066,4484.44
0.0410098,4491.7
0.0415,4487.88
0.0420029,4511.66
0.0425056,4545.94
0.0430081,4802.67
0.0435106,4809.87
0.0439998,4809.38
0.0445018,4813.83
0.0450037,4834.81
0.0455052,4858.4
0.0460066,5074.24
0.0465079,5133.95
0.0470092,5127.44
0.0475102,5137.41
0.0480109,5157.79
0.0485111,5181.2
0.049011,5334.94
0.0495109,5460.07
0.0500096,5454.35
0.0505075,5464.25
0.0510054,5477.43
0.0515023,5504.83
0.0520108,5592.5
0.0525065,5777.55
0.0530007,5774.23
0.0535061,5777.94
0.0540118,5788.94
0.054504,5815.92
0.0550068,5862.24
0.0555096,6071.85
0.0560122,6088.95
0.0565003,6086.79
0.0570001,6104.28
0.0575099,6131.1
0.0580038,6161.94
0.0585068,6341.35
0.0590075,6406.65
0.059506,6406.83
0.0600037,6423.93
0.0605018,6443.15
0.0610102,6469.68
0.0615058,6585.55
0.0620099,6712.53
0.0625105,6720.65
0.063009,6726.87
0.0635063,6742.7
0.064003,6766.07
0.0645108,6830.61
0.0650068,7000.53
0.0655008,7020.2
0.0660094,7015.91
0.0665016,7031.19
0.067006,7049.35
0.067509,7080.99
0.0680095,7245.29
0.0685011,7289.86
0.069,7289.9
0.0695067,7297.18
0.0700089,7310.56
0.0705066,7331.17
0.0710001,7442.05
0.0715003,7544.04
0.0720085,7552.91
0.0725045,7543.43
0.0730088,7553.69
0.0735018,7570.07
0.0740043,7628.91
0.0745051,7768.83
0.0750054,7787.83
0.075506,7773.76
0.0760051,7776.5
0.0765021,7787.99
0.0770073,7813.92
0.0775008,7932.44
0.0780035,7978.55
0.0785066,7975.34
0.079009,7957.48
0.0795025,7955.04
0.0800055,7962.14
0.0805088,8001.0
0.0810017,7978.14
0.0815053,7983.6
0.0820079,7975.83
0.082501,7953.59
0.0830021,7932.5
0.083503,7916.57
0.0840017,7900.49
0.084509,7883.69
0.0850023,7849.41
0.0855012,7808.45
0.0860052,7737.12
0.0865072,7632.24
0.0870068,7469.21
0.087504,7288.45
0.0880012,7171.98
0.0885038,6965.98
0.0890038,6915.19
0.0895006,6930.37
0.0900057,6891.72
0.0905014,6858.68
0.0910045,6784.48
0.091504,6819.96
0.0920041,6758.63
0.0925041,6742.27
0.0930024,6711.04
0.0935008,6682.41
0.0940001,6660.18
0.0945053,6670.62
0.0950018,6630.63
0.0955048,6596.25
0.0960034,6574.87
0.0965,6591.11
0.0970052,6564.56
0.0975042,6546.5
0.0980002,6513.18
0.098505,6495.07
0.0990053,6494.13
0.0995036,6485.93
0.0999999,6477.3
