Displacement,Force
0.000504973,171.731
0.0010008,171.461
0.00150861,171.226
0.00200329,170.984
0.00251096,170.786
0.00300553,336.148
0.00350007,501.243
0.00400763,503.75
0.00450217,507.409
0.00500973,510.084
0.00550427,510.305
0.00601183,659.597
0.00650637,834.912
0.00700092,838.505
0.00750847,843.613
0.00800302,848.738
0.00851058,851.069
0.00900512,953.855
0.00951268,1178.7
0.0100072,1179.4
0.0105018,1182.52
0.0110093,1186.64
0.0115039,1187.87
0.0120114,1271.21
0.012506,1532.02
0.0130005,1520.62
0.0135081,1521.45
0.0140026,1523.41
0.0145102,1525.24
0.0150047,1577.38
0.0155123,1882.56
0.0160068,1859.87
0.0165014,1864.21
0.0170089,1861.66
0.0175035,1863.44
0.018011,1901.74
0.0185056,2233.81
0.0190001,2197.32
0.0195077,2204.12
0.0200022,2195.5
0.0205098,2197.39
0.0210043,2221.47
0.0215119,2565.75
0.0220064,2528.24
0.0225009,2536.8
0.0230085,2525.2
0.0235031,2530.82
0.0240106,2551.14
0.0245052,2878.17
0.0249997,2860.49
0.0255073,2866.8
0.0260018,2854.35
0.0265094,2866.72
0.0270039,2881.76
0.0275115,3176.41
0.028006,3191.36
0.0285005,3191.03
0.0290081,3183.5
0.0295026,3198.3
0.0300102,3211.19
0.0305047,3447.44
0.0310123,3519.83
0.0315068,3517.98
0.0320014,3515.84
0.0325089,3528.56
0.0330035,3541.66
0.033511,3723.34
0.0340048,3857.2
0.0345104,3853.25
0.0350023,3852.2
0.0355069,3858.9
0.0360114,3871.48
0.0365027,3990.11
0.0370065,4194.79
0.0375102,4182.07
0.0380011,4183.16
0.0385041,4178.93
0.039007,4194.46
0.0395097,4272.68
0.0399991,4518.92
0.0405014,4504.77
0.0410035,4509.15
0.0415057,4498.02
0.0420077,4520.32
0.0425091,4569.67
0.0430106,4823.46
0.043512,4832.76
0.0440005,4830.3
0.0445016,4822.85
0.0450027,4844.31
0.0455025,4876.8
0.046002,5092.06
0.0465015,5159.61
0.047001,5152.33
0.0475005,5150.13
0.048,5169.73
0.0485102,5194.55
0.0490068,5356.23
0.0495034,5487.56
0.05,5481.24
0.0505093,5481.34
0.0510056,5489.78
0.0515017,5512.78
0.0520095,5619.62
0.0525046,5804.13
0.0529998,5803.13
0.0535066,5803.63
0.0540008,5803.35
0.0545077,5829.34
0.0550009,5894.66
0.0555067,6103.0
0.0559999,6124.78
0.0565053,6123.6
0.0570104,6124.25
0.0575027,6152.74
0.0580062,6194.51
0.0585096,6378.05
0.0590004,6443.58
0.0595017,6444.62
0.0600026,6446.85
0.0605037,6468.11
0.0610031,6494.49
0.061502,6625.11
0.062001,6750.85
0.0625108,6760.64
0.063008,6761.91
0.0635048,6771.34
0.0640002,6794.58
0.0645075,6880.95
0.0650019,7046.07
0.065507,7067.25
0.0660112,7063.01
0.0665027,7061.53
0.0670058,7087.47
0.0675079,7139.37
0.0680092,7307.27
0.0685083,7353.99
0.0690055,7355.64
0.069503,7351.67
0.07,7372.41
0.0705086,7402.81
0.0710046,7533.7
0.0714992,7627.72
0.0720031,7640.17
0.0725055,7627.83
0.0730063,7631.42
0.0735054,7654.69
0.0740013,7738.47
0.0745067,7873.37
0.0749996,7892.58
0.0755037,7879.52
0.076005,7866.83
0.0765006,7885.47
0.0770053,7929.86
0.0775069,8056.55
0.0780046,8090.85
0.078502,8093.04
0.0790103,8068.08
0.0795029,8062.15
0.0800037,8075.18
0.0805005,8131.39
0.0810062,8093.54
0.0815007,8064.93
0.082005,8063.28
0.0825075,8053.93
0.0830089,8024.26
0.0835056,7996.71
0.0840081,7985.82
0.0845056,7962.74
0.0850076,7915.36
0.085505,7839.86
0.086005,7733.59
0.0865043,7595.27
0.0869996,7433.96
0.0875055,7276.9
0.0880012,7190.33
0.0884992,7087.04
0.0890035,7040.84
0.089504,6979.2
0.0900008,6956.4
0.0905029,6842.78
0.0909996,6826.79
0.0915001,6795.8
0.0919997,6804.92
0.0924993,6771.48
0.0930001,6701.69
0.0935006,6709.63
0.0940045,6662.16
0.0944995,6660.33
0.0949994,6625.62
0.0955044,6630.8
0.0959996,6634.96
0.0965016,6600.37
0.097004,6544.72
0.0975042,6524.65
0.0980022,6502.11
0.0985028,6496.36
0.0990009,6514.62
0.0994996,6500.44
0.0999991,6477.64
