Displacement,Force
0.000505072,176.287
0.00100098,176.016
0.00150877,175.786
0.00200342,175.535
0.00251106,175.35
0.00300556,346.65
0.00350005,514.192
0.00400754,518.753
0.00450202,521.78
0.00500952,524.502
0.005504,524.048
0.0060115,677.699
0.00650599,856.87
0.00700048,863.859
0.00750798,867.908
0.00800247,873.094
0.00850997,874.156
0.00900446,979.693
0.00951197,1210.39
0.0100065,1214.84
0.0105009,1215.55
0.0110085,1219.54
0.0115029,1221.23
0.0120104,1306.51
0.0125049,1572.78
0.0130124,1562.69
0.0135069,1561.87
0.0140014,1565.02
0.0145089,1568.34
0.0150034,1620.83
0.0155109,1932.39
0.0160053,1909.94
0.0165128,1910.49
0.0170073,1912.31
0.0175018,1916.06
0.0180092,1952.82
0.0185037,2292.38
0.0190112,2254.57
0.0195057,2258.49
0.0200001,2255.27
0.0205076,2259.37
0.0210021,2279.7
0.0215096,2632.3
0.0220041,2591.9
0.0225115,2600.47
0.023006,2594.24
0.0235005,2601.31
0.024008,2616.47
0.0245025,2952.19
0.0250099,2933.32
0.0255044,2942.06
0.0260119,2934.49
0.0265064,2945.34
0.0270008,2954.73
0.0275083,3258.87
0.0280028,3276.78
0.0285103,3279.65
0.0290048,3271.34
0.0295122,3285.92
0.0300067,3294.57
0.0305012,3540.56
0.0310087,3618.61
0.0315031,3614.7
0.0320106,3608.05
0.0325051,3626.39
0.0330126,3636.96
0.0335071,3825.57
0.0340015,3964.9
0.034509,3954.3
0.0350031,3950.45
0.0355095,3968.38
0.0360028,3978.79
0.0365084,4104.88
0.037013,4305.11
0.0375044,4288.19
0.0380085,4291.81
0.0385125,4300.52
0.0390033,4311.77
0.0395065,4384.81
0.0400095,4635.36
0.0405124,4622.44
0.0410023,4632.14
0.041505,4626.2
0.0420077,4645.34
0.0425101,4687.4
0.0430122,4949.87
0.0435012,4964.84
0.044003,4961.17
0.0445047,4953.97
0.0450064,4976.92
0.0455074,5004.46
0.0460083,5233.99
0.0465085,5300.99
0.0470087,5285.87
0.0475088,5287.58
0.048009,5314.04
0.0485086,5335.47
0.049008,5504.65
0.0495073,5633.5
0.0500054,5621.73
0.0505032,5630.89
0.0510005,5646.42
0.0515091,5666.71
0.0520042,5767.87
0.0525118,5954.5
0.0530052,5957.25
0.0535097,5962.71
0.0540014,5967.46
0.0545047,5990.96
0.0550066,6050.56
0.0555084,6261.74
0.0560093,6292.72
0.0565092,6285.95
0.0570091,6294.2
0.0575074,6321.82
0.0580045,6357.9
0.0585015,6545.98
0.0590095,6619.94
0.0595037,6610.3
0.0600102,6623.4
0.0605032,6644.44
0.0610066,6670.85
0.0615101,6806.96
0.0620006,6927.85
0.062502,6935.4
0.0630028,6940.86
0.0635028,6952.75
0.0640012,6974.77
0.0645108,7056.9
0.0650072,7220.68
0.0655115,7248.16
0.0660076,7234.67
0.0665024,7242.48
0.0670098,7261.81
0.0675039,7308.99
0.0680059,7478.11
0.0685055,7529.98
0.0690018,7516.02
0.0695061,7524.66
0.0700079,7541.53
0.0705076,7575.51
0.0710054,7707.14
0.0715087,7801.59
0.0720093,7809.2
0.0725087,7800.35
0.0730064,7813.28
0.0735011,7837.26
0.0740051,7922.63
0.074508,8054.33
0.075009,8078.72
0.075508,8055.82
0.0760048,8062.45
0.0765089,8082.58
0.0770095,8133.21
0.077507,8263.47
0.0780022,8307.08
0.078504,8298.0
0.0790005,8288.08
0.07951,8294.7
0.0800032,8308.11
0.0805022,8359.84
0.0810041,8328.04
0.0815053,8323.59
0.0820071,8313.55
0.0825047,8286.08
0.0830056,8263.69
0.0835081,8243.76
0.0840065,8231.29
0.0845013,8214.45
0.0850068,8191.19
0.0855053,8149.7
0.0860022,8070.93
0.0865024,8027.16
0.0870042,7908.1
0.0875048,7764.73
0.0880033,7679.59
0.088503,7528.54
0.0890049,7515.04
0.0895039,7537.8
0.0900028,7487.67
0.0905046,7429.04
0.0910046,7321.96
0.091505,7334.0
0.0920009,7338.14
0.0925019,7323.24
0.0930002,7245.62
0.0935063,7205.15
0.0940002,7240.29
0.0945033,7218.77
0.0950034,7218.39
0.095502,7157.22
0.0960023,7162.1
0.0965028,7167.98
0.0970027,7152.57
0.0975042,7135.06
0.0980053,7114.81
0.0985058,7068.95
0.0990051,7060.69
0.0995051,7048.02
0.1,7051.69
