Displacement,Force
0.000504795,162.379
0.00100045,162.113
0.00150813,161.876
0.0020027,161.633
0.00251028,161.423
0.00300477,313.752
0.00351225,472.33
0.00400673,476.813
0.0045012,479.671
0.00500868,482.486
0.00550316,482.478
0.00601064,618.071
0.00650511,789.996
0.0070126,793.595
0.00750707,798.862
0.00800155,803.117
0.00850903,805.18
0.0090035,896.344
0.00951099,1116.6
0.0100055,1116.9
0.0105129,1119.19
0.0110074,1121.77
0.0115019,1124.17
0.0120094,1197.24
0.0125038,1451.68
0.0130113,1437.66
0.0135058,1438.62
0.0140003,1439.63
0.0145078,1443.27
0.0150022,1488.46
0.0155097,1783.08
0.0160042,1757.27
0.0165117,1759.1
0.0170062,1758.9
0.0175006,1762.01
0.0180081,1795.07
0.0185026,2111.67
0.0190101,2073.21
0.0195045,2077.45
0.020012,2074.67
0.0205065,2077.46
0.021001,2099.31
0.0215085,2421.05
0.0220029,2384.76
0.0225104,2391.56
0.0230049,2386.95
0.0235124,2392.35
0.0240068,2411.2
0.0245013,2708.94
0.0250088,2700.8
0.0255033,2704.75
0.0260108,2700.78
0.0265052,2708.89
0.0270127,2724.47
0.0275072,2987.45
0.0280017,3021.4
0.0285091,3016.97
0.0290036,3013.76
0.0295111,3022.59
0.0300046,3035.38
0.0305092,3251.13
0.0310136,3336.89
0.0315045,3325.95
0.0320079,3323.61
0.0325112,3334.34
0.0330012,3348.27
0.0335036,3507.51
0.0340059,3651.96
0.034508,3637.93
0.0350096,3637.65
0.0355111,3647.86
0.0360125,3660.92
0.0365134,3772.78
0.0370014,3959.08
0.0375022,3945.96
0.0380021,3951.65
0.0385017,3950.81
0.0390138,3966.14
0.0395127,4034.65
0.0400114,4256.45
0.0405102,4256.0
0.0410082,4260.35
0.041506,4251.87
0.0420037,4273.08
0.0425012,4311.81
0.0430112,4540.69
0.0435084,4571.5
0.0440053,4559.5
0.0445019,4557.62
0.0450109,4580.84
0.0455068,4607.11
0.0460024,4798.74
0.0465104,4878.05
0.0470054,4859.18
0.0475125,4868.38
0.0480068,4887.55
0.0485134,4909.5
0.0490071,5049.99
0.0495132,5177.85
0.0500066,5170.4
0.0505125,5182.12
0.0510053,5185.49
0.0515106,5212.99
0.0520029,5296.74
0.0525076,5468.67
0.0530118,5482.79
0.053503,5482.53
0.0540068,5481.67
0.0545102,5514.31
0.0550127,5563.76
0.0555025,5747.45
0.0560048,5790.78
0.0565066,5776.64
0.0570082,5787.27
0.0575093,5814.51
0.0580098,5845.77
0.0585099,6006.92
0.0590092,6084.39
0.0595069,6076.17
0.0600048,6093.06
0.0605015,6101.8
0.0610092,6132.9
0.0615056,6238.63
0.0620131,6361.41
0.0625058,6375.79
0.0630106,6378.38
0.0635012,6378.34
0.0640024,6409.79
0.0645025,6467.67
0.0650021,6621.12
0.0655129,6659.81
0.0660101,6644.32
0.0665074,6651.25
0.0670042,6671.09
0.0675131,6707.74
0.0680084,6848.38
0.0685027,6907.74
0.0690094,6899.26
0.0695032,6908.1
0.0700071,6911.62
0.0705114,6941.29
0.0710118,7040.86
0.0715121,7136.77
0.0720107,7148.71
0.0725066,7136.78
0.0730099,7135.06
0.0735066,7157.74
0.0740123,7212.82
0.0745084,7329.7
0.0750119,7357.3
0.0755019,7332.64
0.0760123,7327.52
0.0765095,7333.98
0.0770021,7364.17
0.0775111,7460.17
0.0780033,7513.13
0.07851,7504.66
0.0790017,7486.87
0.0795013,7474.85
0.0800104,7485.31
0.080509,7512.81
0.081002,7498.71
0.0815013,7491.62
0.0820085,7479.52
0.0825028,7452.16
0.0830049,7427.48
0.0835049,7410.43
0.0840038,7393.14
0.0845015,7379.98
0.0850071,7358.66
0.0855104,7313.59
0.0860034,7252.02
0.0865065,7183.6
0.0870058,7083.68
0.0875049,7016.66
0.0880027,6952.75
0.0885054,6922.04
0.0890031,6895.81
0.0895033,6900.85
0.0900039,6882.59
0.0905027,6826.82
0.0910073,6791.21
0.0915022,6749.48
0.0920058,6755.52
0.092504,6745.38
0.093004,6733.93
0.0935012,6701.02
0.0940051,6667.91
0.0945053,6638.05
0.0950038,6603.04
0.0955016,6599.27
0.0960033,6595.45
0.0965074,6583.65
0.0970052,6592.75
0.0975047,6566.51
0.0980016,6539.63
0.0985046,6520.76
0.0990038,6526.66
0.0995071,6525.92
0.100001,6515.74
