Displacement,Force
0.000504739,157.177
0.00100034,156.916
0.00150805,156.664
0.00200267,156.426
0.00251029,156.222
0.00300485,302.717
0.0035124,457.982
0.00400693,460.099
0.00450147,463.202
0.00500902,465.883
0.00550355,466.057
0.00601111,597.231
0.00650565,767.355
0.00700019,767.79
0.00750775,772.168
0.00800229,776.749
0.00850985,778.174
0.00900439,866.447
0.00951195,1084.79
0.0100065,1080.48
0.010501,1082.72
0.0110086,1085.68
0.0115031,1086.53
0.0120107,1156.53
0.0125052,1408.72
0.0130128,1390.34
0.0135073,1391.97
0.0140019,1393.88
0.0145094,1396.47
0.015004,1438.02
0.0155115,1727.81
0.0160061,1699.5
0.0165006,1703.71
0.0170082,1703.26
0.0175027,1705.26
0.0180103,1733.68
0.0185048,2043.89
0.0190124,2006.68
0.0195069,2011.53
0.0200015,2007.78
0.020509,2009.98
0.0210036,2027.13
0.0215111,2343.33
0.0220057,2308.99
0.0225002,2312.98
0.0230078,2310.17
0.0235023,2314.75
0.0240099,2330.02
0.0245044,2623.18
0.025012,2614.69
0.0255065,2614.64
0.0260011,2613.75
0.0265086,2621.56
0.0270032,2633.18
0.0275107,2890.53
0.0280053,2921.73
0.0284998,2914.86
0.0290074,2917.86
0.0295019,2925.08
0.0300095,2935.82
0.030504,3135.58
0.0310116,3226.89
0.0315061,3216.47
0.0320007,3218.95
0.032507,3226.6
0.033,3239.04
0.0335043,3384.24
0.034008,3534.35
0.0345114,3521.53
0.0350012,3520.63
0.0355039,3530.26
0.0360066,3541.45
0.0365085,3637.64
0.0370105,3833.23
0.0374996,3819.11
0.0380006,3820.27
0.0385016,3825.64
0.0390025,3836.08
0.0395028,3892.44
0.0400029,4117.87
0.0405029,4117.53
0.0410026,4118.76
0.0415021,4119.14
0.0420016,4132.61
0.0425007,4167.58
0.0430123,4389.8
0.043511,4421.59
0.0440094,4410.89
0.0445073,4412.49
0.0450052,4428.83
0.0455028,4455.08
0.0459997,4632.9
0.0465093,4718.42
0.0470059,4702.33
0.0475018,4708.45
0.0480105,4730.1
0.0485064,4750.46
0.0490018,4874.62
0.0495098,5007.77
0.050005,5003.28
0.0504997,5010.63
0.0510069,5023.72
0.0515014,5041.33
0.052008,5117.5
0.0525018,5286.13
0.0530077,5303.21
0.0535121,5303.4
0.0540036,5309.17
0.0545076,5330.42
0.0550095,5376.69
0.0555114,5557.0
0.0560007,5600.13
0.0565004,5589.58
0.0570001,5599.61
0.0574999,5624.04
0.0580095,5653.01
0.0585066,5799.83
0.0590035,5879.87
0.0595109,5876.69
0.0600057,5891.24
0.0605002,5905.55
0.0610053,5925.66
0.0615097,6021.78
0.0620014,6143.57
0.0625049,6162.24
0.0630075,6165.98
0.0635099,6168.14
0.0640109,6186.83
0.0645103,6242.7
0.0650098,6392.62
0.0655082,6430.2
0.0660056,6416.57
0.0665023,6420.44
0.0670069,6436.68
0.0675064,6469.43
0.0680029,6601.6
0.06851,6665.89
0.0690038,6660.74
0.0695077,6666.84
0.0700015,6669.67
0.0705091,6692.56
0.0710044,6780.44
0.0715104,6879.13
0.0720111,6896.57
0.0725055,6882.82
0.0730073,6875.87
0.0735052,6888.53
0.0740008,6936.03
0.0745109,7049.32
0.0750096,7080.05
0.0755077,7057.59
0.0760054,7045.9
0.0765004,7042.53
0.0770054,7066.52
0.0775082,7150.19
0.0780074,7199.14
0.0785029,7193.81
0.0790072,7171.44
0.0795075,7151.08
0.0800067,7144.57
0.0805036,7167.65
0.081007,7167.69
0.0815005,7169.46
0.0820083,7148.25
0.0825032,7122.9
0.08301,7095.0
0.0835099,7067.24
0.0840037,7052.28
0.0845008,7027.74
0.0850089,6999.43
0.085502,6967.01
0.0860056,6902.54
0.0865005,6818.82
0.0870022,6720.53
0.0875039,6632.18
0.0880014,6579.06
0.0885024,6482.1
0.0889999,6464.89
0.0895018,6387.75
0.0900044,6383.46
0.0904998,6336.97
0.0910047,6326.47
0.091506,6300.45
0.0920017,6288.99
0.0925008,6248.95
0.093005,6231.94
0.0935014,6250.11
0.0940033,6223.11
0.0945014,6230.75
0.0950038,6211.17
0.0955038,6182.71
0.0960013,6171.7
0.0965041,6161.6
0.0970033,6161.69
0.0975004,6161.08
0.0980023,6133.82
0.0984999,6123.67
0.0990051,6121.27
0.0995031,6113.28
0.0999997,6094.1
