Displacement,Force
0.000504822,171.702
0.00100053,171.433
0.00150822,171.209
0.00200279,170.975
0.00251036,170.787
0.00300481,333.13
0.00351225,499.803
0.00400667,503.836
0.0045011,506.945
0.00500854,509.884
0.00550297,510.109
0.00601042,655.151
0.00650485,834.835
0.0070123,838.625
0.00750674,843.755
0.00800118,848.867
0.00850862,850.581
0.00900306,948.173
0.00951051,1179.03
0.0100049,1181.14
0.0105124,1183.37
0.0110068,1186.82
0.0115013,1188.35
0.0120087,1265.55
0.0125032,1533.01
0.0130106,1520.58
0.013505,1523.14
0.0140125,1524.57
0.0145069,1526.81
0.0150014,1572.79
0.0155088,1883.77
0.0160033,1859.29
0.0165107,1864.12
0.0170051,1863.45
0.0175126,1865.01
0.018007,1896.71
0.0185015,2234.26
0.0190089,2194.6
0.0195033,2202.36
0.0200108,2196.51
0.0205052,2198.47
0.0210127,2221.72
0.0215071,2566.57
0.0220016,2524.6
0.022509,2534.53
0.0230034,2524.6
0.0235109,2531.87
0.0240053,2547.86
0.0244998,2877.29
0.0250072,2856.84
0.0255017,2864.3
0.0260091,2854.48
0.0265035,2866.89
0.027011,2879.72
0.0275054,3174.25
0.0279999,3190.92
0.0285073,3193.4
0.0290018,3184.96
0.0295092,3199.77
0.0300036,3209.61
0.030511,3452.9
0.0310054,3522.54
0.0314998,3521.23
0.0320072,3515.68
0.0325016,3529.88
0.033009,3540.18
0.0335031,3714.17
0.0340091,3860.65
0.034502,3853.54
0.0350074,3851.56
0.0354997,3860.41
0.0360046,3871.18
0.0365095,3988.76
0.0370013,4200.47
0.0375056,4179.46
0.0380097,4185.21
0.0385007,4180.3
0.0390041,4195.39
0.0395072,4263.18
0.0400103,4523.5
0.0405003,4499.62
0.0410028,4511.31
0.0415054,4497.91
0.0420078,4521.02
0.04251,4560.44
0.0430121,4825.36
0.0435011,4830.2
0.0440028,4831.87
0.0445043,4823.52
0.0450057,4846.44
0.0455067,4873.01
0.0460075,5094.85
0.0465083,5160.71
0.0470087,5150.5
0.0475085,5150.4
0.0480083,5170.6
0.0485079,5195.22
0.0490072,5351.68
0.0495065,5491.01
0.0500057,5475.92
0.0505045,5484.47
0.0510033,5490.44
0.0515017,5519.28
0.052,5606.37
0.0525109,5809.79
0.053008,5797.45
0.0535047,5805.5
0.0540009,5803.94
0.0545083,5834.6
0.0550019,5882.71
0.0555087,6106.47
0.0560012,6120.69
0.0565053,6120.46
0.0570093,6125.29
0.0575003,6153.07
0.0580021,6187.76
0.0585046,6374.2
0.0590059,6443.32
0.0595055,6438.19
0.0600064,6449.93
0.0605055,6463.96
0.0610028,6494.85
0.0615001,6608.14
0.0620085,6747.25
0.0625019,6743.53
0.063006,6752.43
0.0635088,6755.96
0.0640091,6783.18
0.0645088,6845.77
0.065008,7031.5
0.0655055,7041.44
0.0660015,7042.47
0.0665083,7047.73
0.0670029,7064.93
0.0675088,7103.64
0.0680027,7272.53
0.0685069,7318.84
0.06901,7316.79
0.0695,7322.68
0.0700015,7328.65
0.0705034,7356.93
0.0710051,7465.66
0.0715058,7575.63
0.0720047,7577.26
0.0725014,7573.28
0.0730084,7571.43
0.0735046,7589.84
0.07401,7648.77
0.0745083,7792.63
0.0749994,7806.54
0.0755032,7792.36
0.0760047,7784.95
0.0765034,7788.99
0.0769997,7815.6
0.077503,7923.86
0.0780038,7975.83
0.0785009,7970.16
0.0790048,7950.25
0.0795082,7934.97
0.0800047,7936.89
0.080504,7960.3
0.0810048,7958.6
0.0815075,7963.67
0.0820035,7952.9
0.0825015,7927.24
0.0830066,7900.99
0.083508,7878.11
0.0840029,7860.93
0.0845025,7834.92
0.085006,7803.5
0.0855016,7744.98
0.086,7670.63
0.0865032,7560.15
0.0870008,7483.55
0.0875059,7438.63
0.0880006,7387.44
0.0885039,7341.87
0.0889999,7272.48
0.0895001,7206.76
0.0900003,7164.48
0.0905032,7166.72
0.0909994,7147.55
0.0914995,7113.97
0.0920005,7070.41
0.0925009,7048.9
0.0929997,7026.41
0.0935029,7010.29
0.0939998,6969.37
0.0945016,6954.74
0.095002,6950.3
0.0955004,6924.77
0.0959999,6915.49
0.0965041,6879.97
0.0970042,6859.98
0.0975005,6862.31
0.0980041,6866.5
0.0985043,6833.9
0.0990011,6819.08
0.0995025,6795.09
0.0999994,6789.56
