Displacement,Force
0.00050497,172.126
0.00100081,171.868
0.00150859,171.639
0.00200323,171.388
0.00251082,171.204
0.00300528,336.351
0.00351273,500.788
0.00400716,504.934
0.0045016,509.317
0.00500905,512.238
0.00550349,512.219
0.00601094,659.382
0.00650537,837.98
0.00701282,841.055
0.00750726,847.333
0.0080017,852.314
0.00850915,853.706
0.00900358,953.256
0.00951103,1183.27
0.0100055,1184.24
0.0105129,1185.95
0.0110074,1189.91
0.0115018,1191.41
0.0120092,1270.67
0.0125037,1537.46
0.0130111,1524.32
0.0135056,1523.39
0.014,1527.71
0.0145075,1530.36
0.0150019,1576.84
0.0155093,1888.09
0.0160038,1863.32
0.0165112,1863.44
0.0170057,1867.03
0.0175001,1870.15
0.0180075,1901.61
0.018502,2239.16
0.0190094,2199.58
0.0195039,2202.52
0.0200113,2202.51
0.0205058,2205.67
0.0210002,2222.76
0.0215076,2570.73
0.0220021,2529.65
0.0225095,2535.94
0.023004,2533.08
0.0235114,2540.07
0.0240059,2554.21
0.0245003,2883.43
0.0250077,2865.67
0.0255022,2869.77
0.0260096,2864.36
0.0265041,2875.11
0.0270115,2886.16
0.0275059,3181.38
0.0280004,3202.21
0.0285078,3198.6
0.0290023,3192.1
0.0295097,3205.57
0.0300041,3216.09
0.0305115,3463.61
0.0310059,3534.43
0.0315003,3525.69
0.0320077,3521.46
0.0325021,3536.86
0.0330094,3551.3
0.033502,3729.2
0.0340071,3869.74
0.0345122,3858.31
0.0350043,3855.73
0.0355094,3869.35
0.0360014,3884.19
0.0365056,4000.71
0.0370095,4202.52
0.0375005,4186.81
0.0380045,4187.92
0.0385083,4193.93
0.038999,4209.04
0.0395024,4274.89
0.0400057,4527.59
0.040509,4514.87
0.0409993,4517.24
0.0415025,4515.41
0.0420052,4535.14
0.0425076,4574.02
0.0430093,4833.37
0.043511,4845.75
0.0439998,4836.5
0.0445005,4836.6
0.0450008,4856.59
0.0455007,4885.62
0.0460001,5104.82
0.0464995,5172.7
0.0470115,5156.57
0.04751,5160.08
0.0480085,5184.1
0.0485067,5212.47
0.0490047,5370.04
0.0495028,5498.27
0.0500004,5487.03
0.0505104,5488.97
0.0510075,5508.61
0.0515045,5536.98
0.0520012,5626.81
0.0525107,5812.74
0.053007,5812.41
0.0535027,5809.6
0.0540108,5825.95
0.0545056,5851.5
0.0549993,5903.59
0.0555057,6113.79
0.0560113,6139.0
0.0565031,6128.64
0.0570074,6144.17
0.0575113,6169.87
0.058001,6207.94
0.0585033,6389.75
0.0590047,6457.66
0.0595042,6450.21
0.0600039,6460.05
0.060503,6484.6
0.0610002,6517.65
0.0615099,6641.7
0.0620068,6761.97
0.0625022,6770.55
0.0630099,6769.79
0.0635049,6792.91
0.0640112,6817.24
0.0645047,6884.06
0.0650064,7049.34
0.0655037,7072.81
0.0660102,7058.75
0.0665042,7075.25
0.0670108,7091.83
0.067506,7133.46
0.0680005,7295.39
0.0685058,7345.03
0.0690107,7335.86
0.0695035,7338.15
0.0700063,7354.26
0.0705081,7383.18
0.071005,7500.41
0.0715017,7591.24
0.072007,7598.46
0.072499,7580.97
0.0730004,7599.82
0.0735004,7617.18
0.0740086,7686.23
0.0745039,7812.65
0.0750079,7833.89
0.0755057,7808.3
0.0760038,7814.18
0.0765033,7827.19
0.0769994,7862.13
0.0775008,7977.06
0.0780008,8021.29
0.0785003,8011.9
0.0789996,7989.93
0.0795083,7990.71
0.0800061,8000.81
0.0805035,8035.54
0.0810004,8024.25
0.0815061,8018.63
0.0820073,8000.87
0.0824992,7981.04
0.083,7956.78
0.0835002,7938.2
0.0840011,7927.13
0.0845017,7909.01
0.0850023,7892.03
0.0855076,7869.0
0.0860016,7821.8
0.0865038,7770.87
0.0870031,7720.42
0.0875034,7617.81
0.0880018,7523.36
0.0885032,7424.32
0.0890052,7320.05
0.0895011,7259.91
0.0900011,7207.75
0.0905051,7189.99
0.091002,7121.16
0.0915007,7097.37
0.0920051,7052.98
0.0925025,7015.89
0.0930014,6956.99
0.0935007,6949.34
0.0940039,6914.72
0.0945037,6933.31
0.0950043,6903.73
0.0955029,6895.44
0.0960031,6861.58
0.096504,6851.5
0.0970027,6846.79
0.0975012,6833.78
0.098003,6823.21
0.098503,6783.34
0.0990037,6775.4
0.0995036,6758.15
0.0999987,6779.07
