Displacement,Force
0.000510958,85.9317
0.00100628,85.8267
0.00150079,85.5485
0.00200826,85.3172
0.00250271,85.0925
0.00301014,164.837
0.00350454,253.263
0.00401195,248.765
0.00450635,252.271
0.00500076,252.269
0.00550817,252.646
0.00600257,303.442
0.00650998,423.015
0.00700438,415.542
0.0075118,420.93
0.0080062,422.211
0.0085006,423.462
0.00900801,463.053
0.00950241,597.966
0.0100098,586.702
0.0105042,592.122
0.0110116,591.342
0.011506,591.592
0.0120004,615.292
0.0125079,764.913
0.0130023,757.707
0.0135097,760.282
0.0140041,759.661
0.0145115,760.427
0.0150059,778.302
0.0155003,929.912
0.0160077,929.532
0.0165021,929.784
0.0170095,926.305
0.0175039,928.843
0.0180113,940.976
0.0185057,1088.27
0.0190131,1098.83
0.0195075,1093.31
0.020002,1087.83
0.0205094,1095.91
0.0210038,1102.42
0.0215112,1240.53
0.0220056,1266.97
0.022513,1255.61
0.0230074,1252.34
0.0235018,1265.1
0.0240092,1268.02
0.0245036,1386.64
0.025011,1432.4
0.0255054,1417.76
0.0260128,1417.79
0.0265072,1431.42
0.0270016,1430.7
0.0275091,1529.99
0.0280035,1589.84
0.0285109,1582.2
0.0290053,1584.45
0.0295127,1593.11
0.0300071,1596.75
0.0305015,1667.24
0.0310087,1744.21
0.0315126,1749.53
0.0320023,1750.14
0.0325044,1749.47
0.0330066,1760.35
0.0335083,1805.71
0.0340093,1893.96
0.0345094,1911.74
0.0350092,1909.34
0.0355087,1905.35
0.0360082,1921.61
0.0365069,1949.52
0.0370049,2041.51
0.0375029,2070.02
0.0380008,2068.89
0.0385116,2065.82
0.0390095,2082.67
0.039505,2100.44
0.0400002,2181.46
0.040508,2220.72
0.0410026,2227.23
0.0415084,2226.39
0.0420016,2239.07
0.0425064,2253.17
0.0430092,2318.02
0.0435111,2368.66
0.0440002,2386.47
0.0445125,2388.71
0.0450113,2396.27
0.0455099,2409.92
0.0460071,2456.5
0.0465017,2517.72
0.0470088,2542.87
0.0475032,2548.3
0.0480062,2550.42
0.0485095,2565.5
0.0490001,2595.17
0.0495114,2661.99
0.0500105,2691.67
0.0505092,2703.96
0.0510058,2707.51
0.0515016,2722.37
0.0520089,2741.07
0.0525028,2800.5
0.0530067,2836.79
0.0535097,2857.35
0.0540027,2863.68
0.0545026,2871.88
0.055002,2882.13
0.0555068,2927.7
0.0560027,2970.79
0.0565095,2995.8
0.0570069,3004.83
0.0575001,3006.83
0.0580032,3013.97
0.0585083,3042.22
0.0590097,3091.79
0.0595094,3120.82
0.0600082,3134.57
0.0605059,3135.81
0.0610015,3139.88
0.0615078,3151.59
0.0620008,3195.68
0.0625031,3224.74
0.0630038,3242.64
0.0635027,3243.8
0.0640109,3241.32
0.0645058,3241.74
0.0650101,3274.6
0.0655013,3307.25
0.0660017,3327.68
0.066501,3331.4
0.0670104,3326.87
0.0675068,3324.84
0.0680018,3342.91
0.0685061,3376.39
0.0690085,3394.95
0.0695098,3402.13
0.0700105,3398.22
0.0705102,3394.41
0.0710084,3397.14
0.0715045,3425.98
0.0720091,3446.41
0.0725012,3457.25
0.0730035,3458.26
0.0735053,3451.44
0.0740058,3449.85
0.0745049,3466.8
0.075003,3487.67
0.0755005,3501.43
0.0760085,3501.52
0.0765059,3493.34
0.0770031,3488.78
0.0775106,3491.58
0.0780074,3509.92
0.0785039,3521.9
0.0790106,3527.84
0.0795059,3526.06
0.0800106,3515.44
0.0805042,3511.79
0.0810079,3512.78
0.0815009,3517.45
0.082004,3520.76
0.0825062,3520.78
0.0830079,3519.19
0.0835077,3516.59
0.0840068,3509.27
0.0845035,3502.86
0.0850088,3492.98
0.0855068,3478.39
0.0860012,3458.51
0.0865027,3432.63
0.0870008,3413.71
0.0875063,3382.64
0.0880066,3366.44
0.0885038,3344.46
0.089006,3343.36
0.0895043,3323.99
0.0900048,3299.05
0.0905024,3285.65
0.0910065,3290.56
0.0915026,3284.33
0.0920048,3277.01
0.0925038,3276.68
0.0930029,3281.33
0.0935061,3263.99
0.0940013,3260.13
0.0945065,3236.91
0.0950004,3243.61
0.0955045,3251.03
0.0960011,3239.15
0.096506,3234.32
0.0970056,3229.85
0.0975038,3222.66
0.0980044,3222.44
0.0985052,3214.75
0.099001,3213.5
0.099505,3206.58
0.1,3204.67
