Displacement,Force
0.000505018,175.988
0.00100086,175.718
0.00150863,175.485
0.00200327,175.227
0.00251085,175.033
0.00300529,344.629
0.00351271,513.173
0.00400712,516.78
0.00450153,519.858
0.00500895,523.237
0.00550337,523.295
0.00601078,675.147
0.00650518,856.958
0.00701259,858.512
0.007507,864.193
0.0080014,871.254
0.00850881,872.566
0.00900321,975.993
0.00951063,1209.06
0.010005,1207.33
0.0105124,1211.69
0.0110068,1218.2
0.0115012,1218.48
0.0120087,1302.08
0.0125031,1569.52
0.0130105,1553.67
0.0135049,1558.34
0.0140123,1562.75
0.0145067,1563.89
0.0150011,1616.36
0.0155085,1927.51
0.0160029,1901.42
0.0165103,1908.9
0.0170047,1909.19
0.0175121,1910.34
0.0180065,1949.31
0.0185009,2286.66
0.0190083,2248.4
0.0195027,2258.6
0.0200102,2250.07
0.0205046,2251.98
0.021012,2282.1
0.0215064,2627.32
0.0220008,2590.1
0.0225082,2599.03
0.0230026,2584.61
0.02351,2594.06
0.0240044,2615.75
0.0245118,2953.86
0.0250062,2933.32
0.0255006,2935.9
0.026008,2922.96
0.0265024,2939.55
0.0270099,2955.09
0.0275043,3255.43
0.0280117,3274.27
0.0285061,3268.74
0.0290005,3261.66
0.0295079,3281.15
0.0300023,3292.06
0.0305097,3544.91
0.0310041,3610.82
0.0315115,3602.38
0.0320059,3602.42
0.0325003,3619.96
0.0330058,3632.16
0.0335098,3824.59
0.0340005,3954.45
0.0345041,3944.58
0.0350074,3945.49
0.0355103,3956.81
0.0360003,3969.46
0.0365029,4097.9
0.0370051,4298.03
0.0375073,4280.55
0.0380088,4284.12
0.0385099,4284.05
0.039011,4301.21
0.0395117,4387.51
0.0400121,4633.0
0.0404996,4613.84
0.0409998,4620.33
0.0414997,4610.34
0.0419995,4636.34
0.0424993,4687.76
0.0430116,4948.29
0.043511,4952.67
0.0440101,4948.84
0.0445083,4941.77
0.0450065,4969.3
0.0455045,5004.92
0.0460022,5227.47
0.0464997,5290.3
0.0470099,5275.18
0.0475064,5275.52
0.0480028,5302.33
0.0485117,5329.78
0.0490078,5501.35
0.0495039,5626.43
0.0499997,5611.05
0.0505077,5614.99
0.0510027,5628.93
0.0515103,5656.79
0.0520052,5769.58
0.0525,5949.76
0.0530074,5942.97
0.0535017,5945.91
0.0540079,5950.54
0.054501,5982.16
0.0550067,6053.77
0.0554997,6256.48
0.0560053,6277.32
0.05651,6272.15
0.0570019,6277.6
0.0575063,6314.26
0.0580105,6356.74
0.0585019,6541.52
0.059006,6607.7
0.0595084,6597.35
0.0600108,6606.84
0.0605006,6634.94
0.0610011,6662.64
0.0615014,6802.55
0.0620017,6923.57
0.0625003,6923.68
0.063011,6932.34
0.0635091,6948.27
0.0640056,6977.06
0.0645019,7066.75
0.0650103,7230.46
0.0655053,7246.32
0.0660117,7241.64
0.0665054,7248.84
0.0670001,7279.36
0.0675044,7327.35
0.0680082,7493.43
0.0685109,7534.93
0.0689998,7523.27
0.0695013,7526.68
0.0700006,7547.92
0.0705083,7575.06
0.071002,7707.64
0.0715053,7795.16
0.0720075,7795.33
0.0725086,7787.54
0.0730061,7796.18
0.0735016,7821.68
0.074007,7907.16
0.0745117,8032.23
0.075004,8043.39
0.0755073,8024.68
0.076,8021.58
0.0765032,8041.33
0.0770025,8080.85
0.0775105,8206.09
0.0780043,8242.41
0.0785111,8226.95
0.0790017,8212.17
0.0795018,8212.63
0.0800089,8225.11
0.0805035,8274.41
0.0810051,8250.66
0.0815047,8229.17
0.082004,8220.5
0.0825055,8201.01
0.0830041,8174.45
0.0835049,8160.31
0.0840026,8153.04
0.0845048,8143.21
0.0850057,8113.96
0.0855012,8053.31
0.0860045,7965.37
0.0865055,7871.17
0.087004,7763.07
0.0875045,7629.51
0.0880004,7497.57
0.0885002,7374.2
0.0890052,7331.83
0.0895013,7259.68
0.0900038,7154.35
0.0905035,7073.72
0.0910045,7008.86
0.0915023,7021.72
0.0920007,6979.74
0.092506,6980.2
0.0930056,6954.04
0.0935021,6939.44
0.0940032,6907.71
0.0945018,6876.24
0.0950049,6827.39
0.0955022,6818.5
0.096003,6836.59
0.0965058,6799.22
0.0970008,6803.41
0.0975019,6755.44
0.0980016,6711.86
0.0985033,6712.23
0.0990027,6707.16
0.0995057,6703.83
0.1,6672.5
