Displacement,Force
0.000505261,182.465
0.00100131,182.181
0.00150914,181.959
0.0020038,181.719
0.00251143,181.518
0.00300592,361.319
0.00350039,532.629
0.00400788,536.185
0.00450235,539.923
0.00500984,543.872
0.00550431,543.225
0.0060118,704.617
0.00650627,887.484
0.00700074,892.603
0.00750823,898.216
0.0080027,904.676
0.00851018,905.157
0.00900466,1016.23
0.00951214,1252.06
0.0100066,1254.81
0.0105011,1257.08
0.0110086,1262.78
0.011503,1262.91
0.0120105,1352.33
0.012505,1625.82
0.0130125,1615.01
0.013507,1616.22
0.0140014,1620.22
0.0145089,1621.25
0.0150034,1676.34
0.0155109,1997.62
0.0160053,1974.63
0.0165128,1978.38
0.0170073,1979.68
0.0175018,1980.24
0.0180093,2019.58
0.0185037,2370.7
0.0190112,2331.85
0.0195057,2340.2
0.0200132,2335.47
0.0205077,2335.57
0.0210021,2358.85
0.0215096,2724.76
0.0220041,2682.2
0.0225116,2695.4
0.023006,2686.15
0.0235135,2690.26
0.024008,2708.85
0.0245025,3058.76
0.02501,3035.95
0.0255044,3049.18
0.0260119,3038.2
0.0265064,3047.38
0.0270009,3060.11
0.0275083,3378.22
0.0280028,3391.72
0.0285103,3398.82
0.0290048,3388.0
0.0295123,3399.45
0.0300067,3410.37
0.0305012,3669.51
0.0310087,3744.02
0.0315032,3744.47
0.0320106,3737.2
0.0325046,3749.04
0.033011,3761.99
0.0335044,3961.46
0.0340107,4100.12
0.0345039,4096.0
0.0350098,4092.74
0.0355026,4102.16
0.0360081,4115.59
0.0365136,4257.48
0.0370061,4455.85
0.0375113,4442.9
0.0380032,4449.12
0.0385077,4446.89
0.0390119,4462.59
0.0395032,4543.12
0.0400071,4801.45
0.040511,4787.81
0.0410017,4801.21
0.0415051,4786.97
0.0420084,4810.22
0.0425116,4858.77
0.0430018,5128.16
0.0435048,5139.18
0.0440075,5141.49
0.0445102,5129.5
0.0450125,5154.07
0.0455017,5182.81
0.0460037,5424.47
0.0465055,5486.02
0.0470072,5475.71
0.0475083,5474.93
0.0480093,5498.32
0.0485102,5523.62
0.049011,5709.76
0.0495118,5832.85
0.0500123,5822.56
0.0505124,5828.81
0.0510125,5840.38
0.0515124,5869.21
0.0520122,5986.34
0.052512,6170.42
0.053011,6168.55
0.0535098,6174.98
0.0540081,6175.54
0.0545053,6207.71
0.0550018,6268.4
0.055511,6493.06
0.0560065,6515.16
0.0565138,6512.09
0.0570082,6516.01
0.0575019,6545.14
0.0580069,6582.77
0.0585116,6796.43
0.0590036,6857.75
0.0595066,6850.02
0.0600094,6859.49
0.0605119,6878.88
0.0610132,6912.99
0.0615013,7064.34
0.0620016,7184.95
0.0625132,7191.52
0.0630119,7200.88
0.0635103,7211.46
0.0640079,7244.85
0.0645047,7332.78
0.0650013,7509.23
0.0655097,7538.33
0.0660046,7534.21
0.0665115,7541.61
0.0670054,7566.81
0.0675105,7618.81
0.0680031,7811.53
0.0685071,7862.95
0.0690101,7854.58
0.0695126,7861.47
0.0700022,7877.14
0.0705028,7917.18
0.0710024,8071.69
0.0715011,8165.63
0.0720109,8179.73
0.0725081,8179.21
0.0730033,8190.44
0.0735086,8224.57
0.0740011,8318.56
0.074505,8466.52
0.0750076,8498.37
0.075509,8482.11
0.0760093,8490.61
0.0765095,8514.73
0.0770109,8572.63
0.0775111,8736.16
0.0780092,8778.06
0.078503,8775.12
0.0790095,8775.46
0.0795062,8787.65
0.0800098,8822.8
0.0805099,8921.45
0.0810077,8847.78
0.0815042,8759.9
0.0820079,8786.66
0.0825077,8802.62
0.0830034,8776.64
0.083507,8752.64
0.0840088,8749.83
0.0845098,8721.03
0.0850089,8659.46
0.085506,8569.43
0.08601,8426.47
0.0865043,8265.06
0.0870033,7972.76
0.0875043,7695.91
0.0880045,7388.54
0.0885058,7201.56
0.0890041,7076.85
0.089504,7015.21
0.0900043,6932.94
0.0905026,6781.8
0.0910022,6783.26
0.0915032,6721.49
0.0920057,6783.04
0.0925016,6731.49
0.0930059,6651.33
0.0935012,6666.18
0.0940014,6586.67
0.0945055,6643.01
0.0950049,6600.83
0.0955014,6601.04
0.0960063,6510.32
0.0965061,6551.21
0.0970063,6539.26
0.0975044,6525.49
0.0980023,6479.04
0.0985048,6467.48
0.0990014,6470.99
0.0995032,6447.71
0.100001,6460.82
