Displacement,Force
0.000501315,122.257
0.00100977,122.035
0.00150433,121.799
0.00201185,121.565
0.00250635,121.358
0.00300085,220.507
0.00350835,359.086
0.00400284,356.848
0.00451034,360.622
0.00500483,360.992
0.00551234,361.165
0.00600683,449.32
0.00650132,602.076
0.00700882,594.607
0.00750331,601.535
0.00801081,602.492
0.00850531,604.29
0.00901281,675.366
0.0095073,850.082
0.0100018,839.553
0.0105093,844.195
0.0110038,842.047
0.0115113,845.028
0.0120058,887.952
0.0125003,1099.07
0.0130078,1079.73
0.0135023,1083.5
0.0140098,1081.74
0.0145043,1087.09
0.0150118,1116.69
0.0155063,1342.88
0.0160008,1320.95
0.0165083,1324.07
0.0170028,1323.79
0.0175104,1327.12
0.0180049,1343.21
0.0185124,1578.24
0.0190069,1559.46
0.0195014,1560.82
0.0200089,1560.52
0.0205034,1562.1
0.021011,1575.81
0.0215055,1797.8
0.022,1798.33
0.0225075,1794.24
0.023002,1795.29
0.0235095,1798.6
0.024004,1810.42
0.0245116,2011.05
0.0250061,2039.33
0.0255006,2025.88
0.0260081,2030.79
0.0265026,2035.33
0.0270101,2046.82
0.0275046,2210.47
0.0280122,2274.84
0.0285067,2258.33
0.0290012,2266.45
0.0295087,2270.41
0.0300032,2282.89
0.0305097,2408.96
0.0310029,2501.78
0.0315086,2496.7
0.0320111,2501.2
0.0325131,2506.51
0.0330021,2520.81
0.0335037,2602.55
0.0340049,2724.82
0.0345059,2736.41
0.0350066,2732.61
0.0355071,2739.51
0.0360076,2751.47
0.0365077,2799.55
0.0370069,2942.13
0.0375057,2968.68
0.0380043,2960.49
0.0385025,2967.61
0.0390007,2977.68
0.0395115,3007.1
0.040009,3156.5
0.0405063,3198.03
0.0410032,3189.32
0.0415126,3198.08
0.0420092,3206.07
0.0425058,3227.6
0.0430014,3357.55
0.0435092,3418.36
0.0440043,3419.15
0.0445113,3423.86
0.0450054,3434.72
0.0455122,3455.67
0.0460059,3550.79
0.0465118,3631.12
0.0470043,3655.71
0.0475088,3652.27
0.0480008,3667.12
0.0485051,3684.63
0.0490068,3742.69
0.0495087,3841.15
0.0500104,3886.68
0.050509,3879.56
0.0510078,3892.18
0.0515065,3906.17
0.0520021,3939.99
0.0525102,4050.77
0.0530058,4106.43
0.0535114,4108.13
0.0540045,4116.11
0.05451,4129.59
0.0550009,4154.12
0.0555038,4252.84
0.0560066,4313.77
0.0565076,4337.87
0.0570076,4336.49
0.0575077,4349.43
0.058006,4368.94
0.058503,4435.68
0.0590118,4506.58
0.059506,4554.83
0.0600113,4547.36
0.0605047,4555.33
0.0610088,4567.69
0.0615121,4605.49
0.0620031,4683.9
0.0625038,4736.95
0.0630028,4733.23
0.0635016,4730.68
0.0640114,4735.46
0.0645076,4756.03
0.065003,4835.9
0.0655085,4888.2
0.0660121,4908.68
0.0665033,4900.42
0.0670055,4903.77
0.0675068,4918.42
0.0680072,4976.58
0.0685072,5028.07
0.0690056,5070.17
0.069503,5055.49
0.0700114,5051.78
0.0705076,5060.06
0.0710029,5090.76
0.0715089,5149.46
0.0720027,5192.23
0.0725068,5188.03
0.0730104,5176.01
0.0735007,5173.86
0.0740118,5189.13
0.0745085,5240.23
0.0750065,5275.26
0.0755045,5295.65
0.0760089,5279.18
0.0765094,5270.28
0.0770045,5279.55
0.0775056,5309.67
0.0780024,5343.57
0.0785069,5371.24
0.079008,5364.44
0.0795063,5346.47
0.0800008,5336.63
0.0805023,5342.16
0.0810011,5347.08
0.0815069,5354.74
0.08201,5352.07
0.0825013,5342.75
0.0830019,5329.05
0.0835009,5314.16
0.0840073,5305.43
0.0845018,5299.72
0.0850046,5291.54
0.085508,5278.18
0.0860096,5259.87
0.0865017,5220.72
0.0870082,5165.4
0.087506,5125.01
0.0880008,5057.85
0.0885032,5076.4
0.0890063,5025.07
0.0895058,5018.16
0.0900064,4973.97
0.0905033,4970.9
0.0910013,4964.69
0.0915026,4948.43
0.0920067,4936.16
0.0925016,4924.58
0.0930025,4900.73
0.0935037,4899.54
0.094005,4876.21
0.094501,4868.58
0.0950069,4860.25
0.0955056,4852.4
0.0960026,4841.59
0.0965041,4840.26
0.0970033,4816.94
0.0975024,4824.6
0.0980064,4814.65
0.0985028,4812.97
0.099007,4795.83
0.0995008,4800.89
0.100001,4786.65
