Displacement,Force
0.00050517,181.012
0.0010012,180.738
0.00150911,180.503
0.00200387,180.262
0.00251157,180.083
0.00300613,359.137
0.00350068,528.264
0.00400823,533.075
0.00450278,536.935
0.00501034,539.443
0.00550488,538.823
0.00601244,700.353
0.00650698,880.005
0.00700152,886.866
0.00750908,892.25
0.00800362,897.703
0.00851118,898.004
0.00900573,1009.48
0.00950027,1246.81
0.0100078,1246.03
0.0105024,1248.14
0.0110099,1254.18
0.0115045,1254.07
0.012012,1344.36
0.0125066,1612.23
0.0130011,1602.37
0.0135087,1602.85
0.0140032,1608.95
0.0145108,1610.02
0.0150053,1665.24
0.0155129,1980.35
0.0160074,1956.82
0.016502,1959.56
0.0170095,1964.78
0.0175041,1966.3
0.0180116,2005.68
0.0185062,2350.69
0.0190007,2309.48
0.0195083,2314.91
0.0200028,2316.58
0.0205104,2319.37
0.0210049,2341.72
0.0215125,2703.04
0.022007,2658.12
0.0225016,2665.73
0.0230091,2665.17
0.0235037,2672.63
0.0240112,2689.1
0.0245058,3036.28
0.0250003,3011.25
0.0255079,3016.75
0.0260024,3014.34
0.02651,3028.9
0.0270045,3038.73
0.0275121,3355.46
0.0280066,3366.62
0.0285011,3364.17
0.0290087,3362.19
0.0295033,3379.92
0.0300108,3386.76
0.0305054,3645.17
0.0309999,3718.5
0.0315075,3708.39
0.032002,3706.74
0.0325096,3726.69
0.0330041,3735.48
0.0335117,3937.69
0.0340062,4073.81
0.0345007,4058.06
0.0350083,4055.72
0.0355022,4074.29
0.0360076,4086.2
0.0365001,4216.41
0.0370055,4425.01
0.0375108,4401.0
0.0380033,4402.96
0.0385081,4414.16
0.0390121,4431.91
0.0395032,4509.2
0.0400071,4763.6
0.0405109,4742.3
0.0410017,4750.18
0.0415051,4752.27
0.042008,4779.58
0.0425109,4822.27
0.0430008,5084.82
0.0435035,5093.8
0.0440061,5089.7
0.0445085,5091.75
0.0450106,5121.41
0.0455126,5145.94
0.0460014,5379.7
0.046503,5442.46
0.0470044,5421.49
0.0475052,5429.35
0.0480059,5462.82
0.0485063,5484.41
0.0490067,5663.13
0.0495067,5785.99
0.0500063,5761.95
0.0505057,5773.31
0.0510041,5801.42
0.0515014,5828.73
0.052011,5938.69
0.0525076,6116.07
0.0530024,6104.04
0.053509,6110.87
0.0540028,6127.32
0.0545081,6159.69
0.0550125,6218.49
0.055503,6427.26
0.0560049,6445.09
0.0565054,6435.48
0.0570058,6449.76
0.0575055,6490.34
0.0580046,6525.8
0.0585033,6723.97
0.0589999,6785.17
0.0595072,6763.0
0.0600018,6779.28
0.0605086,6818.16
0.0610027,6847.58
0.0615078,6990.47
0.0620116,7105.4
0.062501,7094.76
0.0630032,7106.36
0.0635054,7133.67
0.0640063,7166.48
0.0645042,7250.2
0.0650014,7418.45
0.065509,7434.63
0.0660044,7425.34
0.0665116,7443.56
0.0670041,7481.18
0.0675052,7529.6
0.0680041,7707.39
0.0685015,7753.92
0.0690082,7729.86
0.0695031,7742.54
0.0700094,7779.22
0.0705023,7811.36
0.0710083,7951.11
0.0715003,8039.0
0.0720006,8030.22
0.0725111,8028.83
0.0730082,8054.35
0.0735032,8086.83
0.0740092,8171.45
0.0745024,8302.48
0.075005,8316.03
0.0755066,8289.71
0.0760078,8300.3
0.0765088,8334.53
0.0770107,8377.68
0.0775002,8506.95
0.0780108,8549.56
0.0785089,8523.25
0.0790076,8514.2
0.0795059,8528.99
0.0800025,8547.11
0.0805104,8599.38
0.0810056,8557.91
0.0815004,8539.26
0.082004,8529.12
0.0825005,8505.42
0.0830101,8489.03
0.0835038,8463.53
0.0840028,8446.33
0.0845095,8425.35
0.0850004,8405.13
0.0855015,8364.19
0.0860074,8297.28
0.0865005,8225.71
0.0870023,8129.83
0.0875011,8020.16
0.0880063,7901.62
0.0885021,7763.28
0.0890052,7670.38
0.0895015,7606.98
0.0900024,7588.91
0.0905014,7513.88
0.0910037,7489.48
0.0915018,7380.4
0.0920029,7409.16
0.0925032,7352.16
0.0930022,7366.62
0.0935025,7305.57
0.094005,7280.15
0.0945023,7288.17
0.0950035,7280.74
0.0955046,7241.64
0.0960027,7184.2
0.0965001,7175.87
0.0970035,7197.95
0.0975051,7160.14
0.0980043,7109.66
0.0985015,7064.67
0.0990009,7063.1
0.0995042,7091.15
0.1,7087.94
