Displacement,Force
0.000510981,72.6838
0.00100626,72.5819
0.0015008,72.2872
0.0020083,72.0894
0.00250279,71.8862
0.00301029,137.344
0.00350477,214.579
0.00401227,211.404
0.00450675,213.091
0.00500123,213.837
0.00550872,213.794
0.0060032,254.152
0.00651068,356.841
0.00700516,353.471
0.00751264,355.47
0.00800711,358.079
0.00850159,358.416
0.00900907,387.839
0.00950355,501.757
0.010011,499.249
0.0105055,498.155
0.011,501.9
0.0115075,500.631
0.0120019,518.846
0.0125094,640.42
0.0130039,644.347
0.0135114,637.589
0.0140058,643.789
0.0145003,643.006
0.0150078,656.808
0.0155023,775.935
0.0160098,787.376
0.0165042,779.691
0.0170117,783.192
0.0175062,786.5
0.0180007,792.707
0.0185082,908.21
0.0190026,929.48
0.0195101,919.128
0.0200046,919.142
0.0205121,928.318
0.0210065,931.724
0.021501,1032.5
0.0220085,1067.72
0.022503,1055.58
0.0230105,1057.97
0.0235049,1070.83
0.0239994,1074.93
0.0245069,1155.81
0.0250014,1203.4
0.0255088,1195.37
0.0260033,1200.53
0.0265108,1212.75
0.0270053,1216.47
0.0274998,1271.46
0.0280072,1332.55
0.0285003,1335.17
0.0290051,1340.12
0.0295097,1349.24
0.0300011,1353.4
0.0305048,1388.72
0.0310086,1455.49
0.0315121,1476.01
0.0320023,1477.27
0.0325052,1484.74
0.0330079,1489.69
0.0335102,1511.79
0.0340122,1577.76
0.034501,1611.17
0.0350025,1609.94
0.0355039,1616.1
0.0360054,1622.4
0.0365057,1637.15
0.0370018,1695.69
0.0375084,1737.0
0.038001,1740.89
0.0385055,1747.82
0.03901,1757.77
0.0395018,1770.01
0.040006,1814.98
0.0405095,1857.87
0.0409999,1874.43
0.0415022,1882.03
0.0420044,1894.04
0.042506,1903.44
0.043007,1932.0
0.0435074,1975.32
0.0440068,2005.96
0.0445046,2013.81
0.0450017,2025.96
0.0455107,2033.7
0.046005,2052.34
0.0465103,2095.9
0.0470035,2134.22
0.0475067,2144.49
0.0480082,2155.92
0.0485109,2165.3
0.0490115,2179.82
0.0495087,2216.56
0.050007,2254.08
0.050503,2272.43
0.0510087,2283.87
0.0515036,2297.39
0.0520091,2309.19
0.0525114,2335.84
0.053001,2368.9
0.0535026,2399.69
0.0540013,2412.43
0.0545099,2427.52
0.0550075,2436.51
0.0555036,2453.9
0.0560085,2484.65
0.0565022,2519.33
0.0570053,2535.21
0.0575059,2546.81
0.0580054,2555.06
0.0585039,2565.84
0.0590008,2589.95
0.0595075,2618.49
0.0600022,2637.31
0.0605065,2646.61
0.0610092,2654.08
0.0615002,2659.29
0.0620004,2676.14
0.0625105,2698.12
0.0630085,2721.65
0.0635049,2733.42
0.0640102,2740.18
0.0645032,2741.34
0.0650058,2748.91
0.0655063,2765.98
0.0660056,2788.98
0.0665044,2803.02
0.067002,2807.79
0.0675098,2810.1
0.0680055,2814.22
0.0685092,2829.05
0.0689998,2848.71
0.0694998,2868.02
0.07001,2878.33
0.0705086,2884.9
0.0710064,2887.09
0.0715031,2895.49
0.0720098,2910.46
0.0725052,2929.08
0.0730092,2942.6
0.0735006,2949.6
0.0740022,2951.76
0.0745033,2954.93
0.0750035,2965.6
0.0755028,2980.52
0.0760012,2995.18
0.0765088,3004.35
0.0770048,3007.02
0.0775,3007.91
0.0780049,3010.86
0.078509,3019.42
0.0790021,3027.72
0.079505,3035.15
0.0800077,3035.81
0.0804997,3027.69
0.0810021,3026.05
0.0815044,3023.83
0.0820067,3023.71
0.0825088,3021.22
0.0830003,3019.56
0.0835019,3015.01
0.0840035,3009.02
0.084505,2993.78
0.0850066,2978.64
0.0855016,2961.36
0.0860036,2944.25
0.0865022,2917.23
0.0870024,2898.51
0.0875037,2885.1
0.0880016,2888.18
0.0885027,2858.8
0.0890024,2856.29
0.0895011,2849.9
0.0900013,2840.41
0.0905038,2825.9
0.0910027,2822.3
0.0915056,2804.17
0.0920004,2803.5
0.0925014,2794.12
0.0930053,2795.02
0.0935024,2781.74
0.0940036,2783.79
0.0945033,2772.63
0.0950017,2754.15
0.0955039,2762.43
0.0960057,2763.71
0.0965021,2760.73
0.0970019,2751.21
0.0975038,2743.82
0.0980048,2748.63
0.0985037,2748.54
0.0990003,2727.08
0.0995016,2726.73
0.0999994,2716.72
