Displacement,Force
0.000504916,176.027
0.00100072,175.75
0.00150854,175.523
0.00200324,175.276
0.00251092,175.055
0.00300547,345.08
0.0035,514.149
0.00400754,517.195
0.00450206,520.836
0.0050096,523.231
0.00550413,522.989
0.00601167,676.366
0.00650619,857.012
0.00700072,861.257
0.00750826,866.72
0.00800279,870.86
0.00851033,872.036
0.00900485,977.827
0.00951239,1209.81
0.0100069,1210.07
0.0105014,1212.83
0.011009,1216.06
0.0115035,1216.92
0.012011,1303.54
0.0125056,1571.45
0.0130001,1556.87
0.0135076,1557.93
0.0140022,1560.99
0.0145097,1562.7
0.0150043,1617.75
0.0155118,1930.76
0.0160064,1903.35
0.0165009,1908.59
0.0170085,1909.0
0.017503,1910.71
0.0180106,1950.81
0.0185051,2290.47
0.0190127,2248.38
0.0195072,2256.78
0.0200018,2252.21
0.0205093,2253.48
0.0210039,2278.59
0.0215114,2630.3
0.022006,2587.9
0.0225135,2598.82
0.0230081,2590.43
0.0235026,2594.27
0.0240102,2615.25
0.0245047,2950.54
0.0250123,2932.07
0.0255068,2939.42
0.0260014,2928.27
0.0265089,2936.55
0.0270035,2951.78
0.027511,3256.44
0.0280056,3276.98
0.0285131,3274.35
0.0290077,3265.02
0.0295022,3274.95
0.0300098,3288.66
0.0305043,3536.2
0.0310119,3616.81
0.0315064,3605.83
0.0320009,3604.05
0.0325085,3614.75
0.0330031,3628.47
0.0335106,3820.86
0.0340052,3959.99
0.0345126,3945.49
0.0350064,3949.39
0.0355128,3955.5
0.0360061,3967.65
0.0365121,4100.95
0.037005,4300.35
0.0375105,4282.6
0.0380028,4291.15
0.0385079,4285.77
0.0390128,4300.52
0.0395044,4380.77
0.0400088,4629.99
0.0405132,4619.08
0.0410043,4626.65
0.0415083,4614.41
0.0420123,4635.53
0.0425031,4683.39
0.0430069,4940.05
0.0435106,4958.75
0.0440009,4950.16
0.044504,4946.22
0.0450071,4965.01
0.0455101,4998.43
0.0460127,5226.06
0.0465024,5295.04
0.0470044,5274.1
0.0475061,5283.1
0.0480077,5297.81
0.0485092,5325.12
0.0490103,5499.8
0.0495115,5628.8
0.0500113,5610.5
0.0505107,5622.57
0.05101,5627.19
0.0515075,5655.2
0.0520042,5764.69
0.052501,5946.09
0.0530094,5946.11
0.0535038,5951.8
0.0540108,5952.25
0.0545045,5978.17
0.0550089,6044.38
0.0555005,6247.93
0.0560044,6281.96
0.0565065,6272.21
0.0570087,6279.73
0.0575103,6298.86
0.0580093,6339.69
0.0585066,6530.19
0.0590126,6605.3
0.0595061,6588.64
0.0600106,6602.84
0.060503,6610.61
0.0610081,6643.33
0.0615105,6788.83
0.0620113,6911.36
0.0625102,6911.48
0.0630096,6923.74
0.0635083,6923.3
0.0640057,6949.86
0.0645027,7036.22
0.0650109,7202.52
0.0655068,7230.3
0.0660011,7221.77
0.0665071,7221.21
0.0670015,7237.47
0.0675092,7290.13
0.0680037,7463.96
0.0685092,7523.82
0.069002,7505.91
0.0695053,7511.1
0.0700076,7514.07
0.0705089,7547.74
0.0710097,7688.13
0.0715099,7780.63
0.072008,7778.35
0.072504,7777.06
0.0730095,7768.78
0.0735036,7795.46
0.0740099,7880.96
0.0745028,8009.99
0.075007,8035.51
0.0755096,8014.39
0.0760055,8004.75
0.0765068,8013.42
0.0770036,8057.63
0.0775098,8187.95
0.0780029,8231.98
0.0785056,8213.37
0.0790046,8198.71
0.0795037,8183.56
0.0800108,8199.75
0.080504,8259.13
0.0810049,8234.41
0.0815061,8199.06
0.0820036,8186.25
0.082511,8172.11
0.0830046,8143.81
0.0835089,8131.35
0.0840052,8117.82
0.0845037,8091.54
0.0850098,8058.44
0.0855034,8011.22
0.0860024,7927.15
0.0865005,7825.18
0.0870027,7697.11
0.0875079,7593.42
0.0880016,7505.83
0.0885074,7482.73
0.0890029,7407.04
0.089502,7309.57
0.0900058,7245.0
0.0905018,7158.65
0.0910053,7138.0
0.0915027,7120.69
0.092002,7120.07
0.0925017,7117.42
0.0930018,7067.04
0.093506,7044.38
0.0940022,7029.08
0.0945036,6987.8
0.0950045,6998.05
0.0955049,7011.8
0.0960033,6997.97
0.0965052,6974.58
0.0970034,6923.55
0.097506,6918.65
0.0980044,6927.89
0.0985012,6909.21
0.0990023,6907.8
0.0995063,6876.8
0.100001,6866.72
