Displacement,Force
0.000504625,157.081
0.00100018,156.822
0.00150785,156.581
0.00200241,156.338
0.00250999,156.13
0.00300449,300.848
0.00351199,457.778
0.00400647,459.424
0.00450095,463.291
0.00500845,465.269
0.00550293,465.366
0.00601042,594.657
0.00650489,766.233
0.00701237,764.448
0.00750685,770.454
0.00800132,774.35
0.00850881,776.575
0.00900328,864.45
0.00951076,1083.79
0.0100052,1078.83
0.0105127,1080.28
0.0110072,1083.38
0.0115017,1085.79
0.0120092,1155.61
0.0125036,1408.29
0.0130111,1388.43
0.0135056,1389.87
0.0140001,1392.27
0.0145075,1395.51
0.015002,1437.2
0.0155095,1727.08
0.016004,1698.54
0.0165115,1702.65
0.0170059,1702.89
0.0175004,1704.75
0.0180079,1733.46
0.0185024,2042.87
0.0190098,2005.62
0.0195043,2011.99
0.0200118,2008.2
0.0205063,2009.39
0.0210007,2026.56
0.0215082,2341.34
0.0220027,2309.39
0.0225102,2315.3
0.0230047,2309.12
0.0235121,2313.68
0.0240066,2328.97
0.0245011,2621.79
0.0250086,2615.58
0.0255031,2614.9
0.0260105,2611.5
0.026505,2619.71
0.0269995,2633.28
0.027507,2891.15
0.0280014,2920.9
0.0285089,2914.34
0.0290034,2915.67
0.0295109,2923.94
0.0300054,2936.86
0.0304998,3135.99
0.0310073,3221.95
0.0315018,3216.34
0.0320093,3218.92
0.0325037,3224.64
0.0330106,3237.72
0.0335019,3381.68
0.0340057,3527.96
0.0345091,3521.97
0.0350119,3521.5
0.0355017,3524.63
0.0360043,3536.29
0.0365067,3633.64
0.0370089,3831.21
0.0375111,3820.9
0.038,3819.88
0.0385008,3819.93
0.0390014,3832.52
0.0395019,3890.0
0.0400024,4121.67
0.0405027,4118.17
0.0410025,4116.9
0.041502,4119.54
0.0420014,4131.31
0.0425005,4165.86
0.0430124,4394.45
0.0435113,4418.66
0.0440099,4412.0
0.0445081,4417.35
0.045006,4424.22
0.0455036,4450.14
0.0460011,4631.69
0.0465108,4710.86
0.0470076,4706.67
0.047504,4709.67
0.048,4719.92
0.0485085,4743.12
0.049004,4869.24
0.0495122,5005.33
0.0500076,5008.71
0.0505025,5007.87
0.0510101,5018.7
0.0515047,5036.39
0.0520117,5113.97
0.0525059,5291.56
0.0529999,5302.18
0.0535044,5297.68
0.0540088,5308.55
0.0545001,5319.27
0.0550023,5364.98
0.0555044,5550.49
0.0560061,5582.38
0.0565059,5579.67
0.0570056,5587.02
0.0575048,5599.06
0.0580019,5631.26
0.0585112,5781.66
0.0590079,5855.63
0.0595022,5862.9
0.0600084,5866.1
0.0605019,5876.09
0.0610062,5894.52
0.0615102,5989.96
0.0620011,6114.98
0.0625024,6129.74
0.0630024,6121.03
0.063502,6124.71
0.0640107,6131.17
0.0645034,6183.91
0.0650081,6335.65
0.0655004,6358.94
0.0660023,6350.89
0.0665042,6350.99
0.0670021,6354.7
0.0675098,6383.74
0.068005,6514.11
0.068501,6568.23
0.0690078,6571.49
0.0695009,6560.71
0.0700046,6559.21
0.0705057,6572.44
0.0710014,6656.0
0.0715009,6751.61
0.0720028,6762.45
0.0725079,6741.95
0.0730065,6734.0
0.0735005,6740.15
0.074,6784.28
0.0745064,6896.46
0.0750079,6920.44
0.0755061,6903.37
0.0760039,6888.85
0.0765084,6877.65
0.0770087,6900.39
0.077506,6979.44
0.0779998,7029.79
0.0785033,7031.62
0.0790029,7006.08
0.0795082,6982.91
0.0800008,6975.27
0.0805028,6998.41
0.081004,7007.56
0.0815014,7025.59
0.0820061,7014.52
0.0825065,6987.59
0.083001,6960.97
0.083501,6940.91
0.0840074,6932.6
0.084501,6928.3
0.0850085,6920.45
0.0855016,6898.3
0.0860082,6867.24
0.0865062,6816.8
0.0869998,6766.31
0.0875028,6698.23
0.0880007,6636.94
0.0885,6620.93
0.0890057,6587.85
0.0895023,6554.34
0.0900044,6535.0
0.0904997,6516.36
0.0910007,6494.5
0.0915031,6436.35
0.0920013,6375.61
0.0925049,6327.37
0.0930001,6323.0
0.0935032,6328.3
0.0940043,6322.67
0.0945015,6314.89
0.095003,6300.11
0.0955002,6273.17
0.0960033,6265.08
0.0965022,6249.2
0.097002,6219.23
0.0975045,6224.19
0.0980011,6236.38
0.0985052,6215.25
0.0990002,6211.2
0.0995057,6171.12
0.0999996,6173.34
