Strain,Stress_MPa
0.0,0.0
0.0007500024795532227,32.26084044554775
0.0015000049591064454,49.15743148338675
0.002250007438659668,62.53201615731026
0.003000009918212891,73.95284485164557
0.0037500123977661135,84.09200591661121
0.004500014877319336,93.30656267679086
0.0052500173568725585,101.88330251405158
0.006000019836425782,110.21704832754588
0.006750022315979005,118.73788223122747
0.007500024795532227,127.53403963057345
0.00825002727508545,136.4683688596548
0.009000029754638672,145.52979086669995
0.009750032234191896,154.71904796682716
0.010500034713745117,164.01344307756608
0.01125003719329834,173.4015561692474
0.012000039672851563,182.8614508061622
0.012750042152404786,192.36797714026
0.01350004463195801,201.9078924683204
0.01425004711151123,211.4716648066563
0.015000049591064454,221.04579093352314
0.015750052070617675,230.62531831365763
0.0165000545501709,240.19275764538637
0.01725005702972412,249.74401598639844
0.018000059509277345,259.2869302269786
0.018750061988830568,268.82113155076837
0.01950006446838379,278.3407397141871
0.020250066947937014,287.8320200834974
0.021000069427490234,297.3029925971739
0.021750071907043457,306.72315464378755
0.02250007438659668,316.0834541899908
0.023250076866149903,325.3748191028425
0.024000079345703126,334.5849222978793
0.02475008182525635,343.7102206865406
0.025500084304809573,352.7328754491153
0.026250086784362796,361.65114279448653
0.02700008926391602,370.44680302036306
0.02775009174346924,379.1048988245492
0.02850009422302246,387.5644474563842
0.029250096702575685,395.8161086248582
0.030000099182128908,403.81051412315725
0.03075010166168213,411.4667781419262
0.03150010414123535,418.63237650354034
0.032250106620788574,425.34117312794217
0.0330001091003418,431.82927790876175
0.03375011157989502,438.3906581887722
0.03450011405944824,445.2078247399065
0.035250116539001466,452.1674967083595
0.03600011901855469,459.1018651770854
0.03675012149810791,465.9442823050233
0.037500123977661136,472.7650613452085
0.03825012645721436,479.508335427053
0.03900012893676758,485.95647850555275
0.039750131416320805,492.7967464249634
0.04050013389587403,499.449306115899
0.04125013637542725,505.99895074817925
0.04200013885498047,512.581075486798
0.04275014133453369,518.8865817014876
0.043500143814086914,525.4399922144322
0.04425014629364014,531.7899127508663
0.04500014877319336,537.9867481992175
0.04575015125274658,544.3809475782656
0.046500153732299807,550.76855200416
0.04725015621185303,555.4664828086565
0.04800015869140625,562.2740028866048
0.048750161170959476,568.3454848542785
0.0495001636505127,572.7092444176101
0.05025016613006592,580.1413724014043
0.051000168609619145,582.1337503281246
0.05175017108917237,587.7913962167248
0.05250017356872559,592.0382666547263
0.053250176048278815,595.3892382846133
0.05400017852783204,598.077827514094
0.054750181007385254,599.4551545132274
0.05550018348693848,597.9776994071477
0.0562501859664917,601.0387227572351
0.05700018844604492,598.8590044294954
0.05775019092559815,597.7118873903285
0.05850019340515137,597.7215730775945
0.05925019588470459,596.3122593472226
0.060000198364257816,596.8189270424904
0.06075020084381104,595.1276869696422
0.06150020332336426,600.3446007636792
0.062250205802917485,601.8553666966767
0.0630002082824707,609.2749329816133
0.06375021076202393,613.4360738706662
0.06450021324157715,622.5565745181615
0.06525021572113038,634.1171661464563
0.0660002182006836,642.3801253533766
0.06675022068023682,649.5052576047224
0.06750022315979004,655.5084651285324
0.06825022563934327,663.6783636761843
0.06900022811889649,665.0646465726769
0.06975023059844972,670.4087614086233
